date,dic
YYYY-MM-DD,mg.L-1
2020-05-21,6.866
2020-05-27,7.479
2020-06-03,8.06
2020-06-09,8.26
2020-06-17,9.23
2020-06-25,10.16
2020-06-30,10.6
2020-07-07,10.88
2020-07-14,11.4
2020-07-22,11.34
2020-07-27,11.61
2020-08-02,11.78
2020-08-10,11.5
2020-08-18,11.6
2020-08-24,11.81
2020-08-31,11.73
