date,npoc
YYYY-MM-DD,mg.L-1
2019-05-30,0.4559
2019-06-12,0.4863
2019-06-19,0.3569
2019-06-29,0.3877
2019-07-08,0.4153
2019-07-15,0.1901
2019-07-24,0.2699
2019-07-30,0.1801
2019-08-06,0.1014
2019-08-14,0.1619
2019-08-21,0.1763
2019-11-07,0.14198000000000002
2019-11-13,0.17179
2019-11-21,0.15376
2019-11-29,0.16090000000000002
2020-01-15,0.08686
2020-02-08,0.2428
2020-02-18,0.1981
2020-03-05,0.1649
2020-03-18,0.2531
2020-03-30,0.1861
2020-08-30,0.08473
2020-09-10,0.07094
2020-09-18,0.06759
2020-09-28,0.1173
2020-10-06,0.1096
2020-10-16,0.09203
2020-10-23,0.08689
2020-10-30,0.07025
2020-11-06,0.07234
2020-11-14,0.1326
