date,npoc
2/16/16,0.3919
2/17/16,0.3296
2/18/16,0.4573
2/19/16,0.3856
2/20/16,0.3456
2/21/16,0.3456
2/22/16,0.3549
2/23/16,0.361
2/24/16,0.3751
2/25/16,0.4004
2/26/16,0.368
2/27/16,0.3587
2/28/16,0.3847
2/29/16,0.4005
3/1/16,0.3969
3/2/16,0.4034
3/3/16,0.4104
3/4/16,0.4842
3/5/16,0.4587
3/6/16,0.4985
3/7/16,0.4874
3/8/16,0.6349
3/9/16,0.4983
3/10/16,0.6408
3/11/16,0.5772
3/12/16,0.5204
3/13/16,0.5405
3/14/16,0.5936
3/15/16,0.6077
3/16/16,0.6347
3/17/16,0.5738
3/18/16,0.5314
3/19/16,0.5527
3/20/16,0.58
3/21/16,0.5394
3/22/16,0.5982
3/23/16,0.5736
3/24/16,0.5662
3/25/16,0.5401
3/26/16,0.6202
3/27/16,0.7401
3/28/16,0.6345
3/29/16,0.5576
3/30/16,0.601
3/31/16,0.8377
4/1/16,0.6305
4/2/16,0.8203
4/3/16,0.8004
4/4/16,0.6911
4/5/16,0.7408
4/6/16,0.7945
4/7/16,0.7588
4/8/16,1.085
4/9/16,1.319
4/10/16,1.418
4/11/16,1.522
4/12/16,1.652
4/13/16,1.857
4/14/16,1.936
4/15/16,1.969
4/16/16,1.777
4/17/16,1.689
4/18/16,1.592
4/19/16,1.462
4/20/16,1.362
4/21/16,1.463
4/22/16,1.528
4/23/16,1.669
4/24/16,1.776
4/25/16,1.809
4/26/16,1.699
4/27/16,1.79
4/28/16,1.736
4/29/16,1.574
4/30/16,1.5
5/1/16,1.489
5/2/16,1.536
5/3/16,1.583
5/4/16,1.659
5/5/16,1.898
5/6/16,2.164
5/7/16,2.21
5/8/16,2.051
5/9/16,1.996
5/10/16,2.219
5/11/16,2.113
5/12/16,2.055
5/13/16,2.094
5/14/16,2.159
5/15/16,2.658
5/16/16,2.464
5/17/16,2.242
5/18/16,2.096
5/19/16,2.244
5/20/16,2.09
5/21/16,2.333
5/22/16,2.426
5/23/16,2.194
5/24/16,2.006
5/25/16,1.944
5/26/16,1.824
5/27/16,1.774
5/28/16,1.689
5/29/16,1.665
5/30/16,1.58
5/31/16,1.696
6/1/16,1.728
6/2/16,1.668
6/3/16,1.684
6/4/16,1.551
6/5/16,1.689
6/6/16,1.681
6/8/16,1.493
6/9/16,1.439
6/10/16,1.7
6/11/16,1.36
6/12/16,1.368
6/13/16,1.323
6/14/16,1.466
6/15/16,1.231
6/16/16,1.323
6/17/16,1.22
6/18/16,1.06
6/19/16,1.002
6/20/16,0.9625
6/21/16,0.9566
6/22/16,0.8924
6/23/16,0.9054
6/24/16,0.8752
6/25/16,0.8256
6/26/16,0.8004
6/27/16,0.7324
6/28/16,0.7392
6/29/16,0.7237
7/13/16,0.6349
7/14/16,0.7414
7/15/16,0.6951
7/16/16,0.6457
7/18/16,0.4733
7/18/16,0.6901
7/19/16,0.679
7/19/16,0.7051
7/19/16,0.6811
7/19/16,0.6434
7/19/16,0.6509
7/19/16,0.6475
7/19/16,0.642
7/19/16,0.6839
7/19/16,0.647
7/19/16,0.6357
7/19/16,0.6297
7/19/16,0.6529
7/19/16,0.6272
7/19/16,0.6064
7/19/16,0.6338
7/19/16,0.7557
7/19/16,0.5667
7/19/16,0.692
7/19/16,0.6499
7/19/16,0.7023
7/19/16,0.6151
7/19/16,0.7895
7/19/16,0.6936
7/20/16,0.729
7/21/16,0.7597
7/22/16,0.852
7/23/16,0.7995
7/25/16,0.7788
7/26/16,0.7532
7/27/16,0.8281
7/28/16,0.8107
7/29/16,0.8456
7/30/16,0.7267
7/31/16,0.738
8/1/16,0.7548
8/2/16,0.7229
8/4/16,0.7531
8/5/16,1.034
8/6/16,0.9337
8/7/16,0.8867
8/8/16,0.8478
8/9/16,0.9232
8/10/16,0.826
8/11/16,0.7247
8/12/16,0.8761
8/26/16,0.9387
8/27/16,0.8971
8/28/16,4.807
8/29/16,0.8479
8/30/16,0.9397
8/31/16,0.8958
9/1/16,0.9085
9/2/16,0.8737
9/3/16,0.9096
9/4/16,0.914
9/5/16,0.8504
9/6/16,0.7714
9/7/16,0.8679
9/8/16,0.7585
9/9/16,0.7195
9/10/16,0.7393
9/11/16,0.7279
9/12/16,0.7613
9/13/16,0.5607
9/14/16,0.7008
9/15/16,0.5829
9/16/16,0.7943
9/17/16,0.6027
9/18/16,0.6047
9/19/16,0.6239
9/20/16,0.8148
9/21/16,0.654
9/22/16,0.6371
9/23/16,0.6853
9/24/16,0.7464
9/25/16,0.751
9/26/16,0.7359
9/27/16,0.7035
9/28/16,0.7197
9/29/16,0.6677
9/30/16,0.6515
10/1/16,0.685
10/2/16,0.6376
10/3/16,0.6168
10/4/16,0.5864
10/5/16,0.6509
10/6/16,0.6533
10/7/16,0.6358
10/8/16,0.6355
10/13/16,0.7155
10/14/16,0.7684
10/15/16,0.8323
10/16/16,0.7954
10/17/16,0.8337
10/18/16,0.7582
10/19/16,0.7837
10/20/16,0.7061
10/21/16,0.6728
10/22/16,0.7355
10/23/16,0.6819
10/24/16,0.6858
10/25/16,0.6911
10/26/16,0.6947
10/27/16,0.7205
10/28/16,0.8009
10/29/16,0.8466
10/30/16,1.071
11/1/16,0.7117
11/4/16,0.8838
11/7/16,0.7776
11/10/16,0.7053
11/13/16,0.6704
11/16/16,0.959
11/19/16,0.7019
11/22/16,0.6738
11/25/16,0.7022
11/28/16,0.6474
12/1/16,0.6628
12/4/16,0.6026
12/7/16,0.5996
12/10/16,0.68
12/13/16,0.5905
12/16/16,0.6056
12/19/16,0.6771
12/22/16,0.8
12/25/16,0.7711
12/28/16,0.7338
12/31/16,0.7253
1/3/17,0.6445
1/6/17,0.8377
1/9/17,0.7669
1/27/17,1.181
1/30/17,1.023
2/2/17,0.7661
2/5/17,1.001
2/8/17,1.315
2/11/17,0.7787
2/14/17,0.9355
2/17/17,1.032
2/20/17,0.9786
2/23/17,0.7916
2/26/17,0.9683
3/1/17,0.8465
3/4/17,1
3/7/17,1.232
3/10/17,0.9305
3/13/17,0.969
3/16/17,1.047
3/19/17,1.56
3/22/17,1.751
3/25/17,1.665
3/28/17,1.465
3/31/17,1.532
4/3/17,1.5
4/6/17,1.383
4/10/17,1.568
4/11/17,1.734
4/12/17,1.909
4/13/17,1.932
4/14/17,2.072
4/15/17,2.22
4/16/17,2.322
4/17/17,2.345
4/18/17,2.301
4/19/17,2.498
4/20/17,2.475
4/21/17,2.363
4/22/17,2.283
4/23/17,2.292
4/24/17,2.353
4/25/17,2.272
4/26/17,2.146
4/27/17,2.122
4/28/17,2.025
4/29/17,1.95
4/30/17,1.797
5/1/17,1.934
5/2/17,1.996
5/3/17,1.94
5/4/17,1.969
5/5/17,2.185
5/6/17,2.529
5/7/17,2.644
5/8/17,2.75
5/9/17,2.525
5/10/17,2.636
5/11/17,2.618
5/12/17,2.692
5/13/17,2.734
5/14/17,2.705
5/15/17,2.648
5/16/17,2.51
5/17/17,2.495
5/18/17,2.251
5/19/17,2.258
5/20/17,2.102
5/21/17,2.114
5/22/17,2.245
5/23/17,2.264
5/24/17,2.228
5/25/17,2.528
5/26/17,2.482
5/27/17,2.445
5/28/17,2.211
5/29/17,1.992
5/30/17,1.957
5/31/17,2.206
6/1/17,2.054
6/2/17,2.117
6/3/17,1.994
6/4/17,2.009
6/5/17,2.051
6/6/17,2.096
6/7/17,2.059
6/8/17,2.003
6/9/17,1.922
6/10/17,1.919
6/11/17,1.651
6/12/17,1.638
6/13/17,1.62
6/14/17,1.546
6/15/17,1.476
6/16/17,1.612
6/17/17,1.626
6/18/17,1.744
6/19/17,1.37
6/20/17,1.433
6/21/17,1.651
6/22/17,1.561
6/23/17,1.245
6/24/17,1.21
6/26/17,1.325
6/28/17,1.096
6/30/17,1.091
7/2/17,0.9678
7/4/17,1.089
7/6/17,0.9231
7/8/17,0.8765
7/10/17,0.8397
7/12/17,0.8476
7/14/17,0.933
8/11/17,0.7288
8/13/17,1.026
8/15/17,1.369
8/17/17,1.301
8/19/17,1.286
8/21/17,1.198
8/23/17,1.246
8/25/17,1.318
8/27/17,1.37
8/29/17,1.583
8/31/17,1.17
9/2/17,1.615
9/4/17,0.9565
9/6/17,1.227
9/8/17,1.664
9/10/17,1.225
9/12/17,1.262
9/14/17,1.309
9/16/17,1.147
9/18/17,1.111
9/20/17,1.223
9/22/17,1.082
9/24/17,0.7484
9/26/17,0.9781
9/28/17,1.177
9/30/17,0.95
10/2/17,1.242
10/4/17,1.105
10/6/17,1.146
10/8/17,1.015
10/10/17,0.9219
10/12/17,0.8994
10/14/17,0.8696
10/16/17,0.9177
10/18/17,0.7326
10/20/17,0.6966
10/22/17,0.8151
10/24/17,0.836
11/22/17,0.9374
11/25/17,1.428
11/28/17,1.262
11/30/17,1.237
12/3/17,1.319
12/6/17,1.26
12/9/17,1.075
12/12/17,1.039
12/15/17,1.048
12/18/17,0.8505
12/21/17,0.9954
12/24/17,0.8147
12/27/17,0.9016
12/30/17,1.129
1/2/18,0.9448
1/5/18,1.145
1/8/18,1.037
1/11/18,1.148
1/14/18,1.075
1/17/18,1.216
1/20/18,0.9843
1/23/18,1.048
1/26/18,0.9428
1/29/18,0.8812
2/9/18,1.246
2/12/18,1.197
2/15/18,0.8438
2/18/18,1.105
2/21/18,0.9451
2/24/18,1.154
2/27/18,0.7647
3/2/18,0.8754
3/5/18,0.9063
3/8/18,0.771
3/11/18,0.7885
3/14/18,0.9634
3/17/18,0.9881
3/20/18,0.9218
3/23/18,1.344
3/26/18,1.085
3/29/18,1.349
4/1/18,1.651
4/4/18,1.653
4/7/18,1.821
4/10/18,2.066
4/13/18,1.973
4/16/18,1.81
4/18/18,1.945
4/20/18,1.62
4/22/18,1.672
4/24/18,2.165
4/26/18,2.004
4/28/18,2.39
4/30/18,2.266
5/2/18,2.087
5/4/18,1.912
5/6/18,2.262
5/8/18,2.26
5/10/18,2.177
5/12/18,2.136
5/14/18,1.951
5/16/18,2.034
5/18/18,1.795
5/20/18,1.873
5/22/18,1.765
5/24/18,1.46
5/26/18,1.765
5/28/18,1.665
5/30/18,1.511
6/1/18,1.521
6/3/18,1.364
6/5/18,1.129
6/7/18,1.181
6/9/18,1.409
6/11/18,1.218
6/13/18,1.14
6/15/18,0.9972
6/17/18,1.414
6/19/18,0.9929
6/21/18,0.9667
6/23/18,0.8801
6/25/18,0.7827
6/27/18,0.8473
6/29/18,0.9206
7/1/18,0.8391
7/3/18,0.7052
7/5/18,0.7724
7/7/18,0.7692
7/9/18,0.7348
7/11/18,0.9348
7/13/18,0.9599
7/15/18,0.8339
7/17/18,0.6576
7/19/18,0.8407
7/21/18,0.6985
7/23/18,0.7304
7/25/18,0.7105
7/27/18,0.651
7/29/18,0.7209
7/31/18,0.7588
8/2/18,0.7536
8/4/18,0.6128
8/6/18,0.7432
8/8/18,0.7443
8/10/18,0.7498
8/12/18,0.737
8/14/18,0.6633
8/16/18,0.7588
8/18/18,0.746
8/20/18,0.8243
8/22/18,0.7416
8/24/18,0.7345
8/25/18,0.6671
8/26/18,0.7104
8/28/18,0.9382
8/30/18,0.6859
9/1/18,0.7317
9/3/18,0.6894
9/5/18,0.7873
9/7/18,0.6902
9/9/18,0.8004
9/11/18,0.7045
9/13/18,0.654
9/15/18,0.716
9/17/18,0.7764
9/19/18,0.8301
9/21/18,0.8858
9/23/18,0.9341
9/25/18,0.9349
9/27/18,0.8994
9/29/18,0.9199
10/1/18,0.9889
10/3/18,1.724
10/5/18,0.9368
10/7/18,0.9194
10/9/18,0.7791
10/11/18,0.8127
10/13/18,0.6163
10/15/18,0.8776
10/17/18,0.6749
10/19/18,0.6961
10/21/18,0.6031
10/23/18,0.8836
10/25/18,1.039
10/27/18,1.304
10/29/18,1.168
10/31/18,0.8072
11/2/18,0.5995
11/16/18,1.033
11/20/18,0.8804
11/22/18,0.8873
11/25/18,0.7702
11/28/18,0.6463
12/1/18,0.6832
12/4/18,0.7705
12/7/18,0.5991
12/10/18,1.075
12/13/18,1.199
12/16/18,1.393
12/19/18,1.286
12/22/18,1.207
12/25/18,1.302
12/28/18,1.212
1/3/19,1.074
1/6/19,1.336
1/9/19,1.079
1/12/19,1.11
1/15/19,1.071
1/18/19,1.018
1/21/19,0.9621
3/13/19,2.46
3/16/19,1.529
3/19/19,2.082
3/22/19,2.029
3/25/19,1.346
3/28/19,1.193
3/31/19,1.324
4/3/19,1.049
4/6/19,1.348
4/9/19,1.764
4/12/19,1.717
4/15/19,1.524
4/18/19,1.444
4/21/19,1.789
4/24/19,2.267
4/25/19,
4/27/19,3.498
4/29/19,3.319
5/1/19,2.615
5/3/19,2.495
5/5/19,2.61
5/13/19,2.816
6/10/19,2.636
6/10/19,2.377
6/11/19,2.739
6/11/19,2.448
6/11/19,2.419
6/11/19,2.293
6/11/19,2.301
6/11/19,2.38
6/11/19,2.249
6/11/19,2.299
6/11/19,2.307
6/11/19,2.262
6/11/19,2.296
6/11/19,2.164
6/11/19,2.228
6/11/19,2.208
6/11/19,2.15
6/11/19,2.175
6/11/19,2.186
6/11/19,2.171
6/11/19,2.145
6/11/19,2.159
6/11/19,2.142
6/11/19,2.136
6/11/19,2.111
6/12/19,2.614
6/13/19,2.792
6/14/19,2.564
6/15/19,2.744
6/16/19,2.28
6/17/19,2.191
6/18/19,2.157
6/19/19,2.503
6/20/19,2.033
6/21/19,1.943
6/22/19,1.932
6/23/19,2.298
6/24/19,1.909
6/25/19,1.924
6/26/19,1.733
6/27/19,1.786
6/28/19,1.829
6/29/19,1.902
6/30/19,1.799
7/1/19,1.789
7/2/19,1.666
7/3/19,1.736
7/4/19,1.553
7/5/19,1.417
7/7/19,1.152
7/9/19,1.036
7/11/19,1.49
7/13/19,1.509
7/15/19,1.394
7/17/19,1.325
7/19/19,0.9337
7/21/19,1.113
7/23/19,0.8956
7/25/19,1.023
7/26/19,0.7996
7/26/19,0.7103
7/26/19,0.6971
7/26/19,0.7634
7/26/19,0.7342
7/26/19,0.7745
7/26/19,0.7892
7/27/19,0.7749
7/27/19,0.8155
7/27/19,0.9033
7/27/19,0.8034
7/27/19,0.8782
7/27/19,0.7949
7/27/19,0.7608
7/27/19,0.6697
7/27/19,0.7314
7/27/19,0.7329
7/27/19,0.7193
7/27/19,0.6979
7/27/19,0.8212
7/27/19,0.6722
7/27/19,0.7742
7/27/19,0.7075
7/27/19,0.6683
7/27/19,0.6564
7/27/19,0.8853
7/29/19,0.9949
7/31/19,1.154
8/2/19,1.054
8/4/19,0.9651
8/6/19,0.9588
8/8/19,0.7987
8/10/19,0.8333
8/12/19,0.9234
8/14/19,0.9193
8/18/19,0.7543
8/20/19,0.8433
8/22/19,0.9314
8/24/19,1.064
8/26/19,1.026
8/28/19,0.9169
8/30/19,1.059
9/1/19,0.9843
9/3/19,1.155
9/5/19,0.9547
9/7/19,1.019
9/9/19,0.83
9/11/19,0.9225
9/13/19,0.9677
9/15/19,0.6765
9/17/19,0.7079
9/19/19,0.7136
9/21/19,0.6897
9/23/19,0.68
9/25/19,0.7238
9/27/19,0.563
9/29/19,0.6491
10/1/19,0.5655
10/3/19,0.553
10/5/19,0.5191
10/7/19,0.596
10/9/19,0.5413
10/11/19,0.6307
10/13/19,0.6051
10/15/19,0.5527
10/17/19,0.6456
10/19/19,0.6483
10/23/19,0.5651
10/25/19,0.5993
10/27/19,0.8366
10/30/19,0.4162
11/2/19,0.7046
11/5/19,0.8848
11/8/19,0.8343
11/11/19,0.7214
11/14/19,0.9659
11/17/19,0.7
11/20/19,0.8484
11/23/19,0.7788
11/26/19,0.7267
11/29/19,0.9464
12/2/19,0.7562
12/5/19,0.5791
12/8/19,0.5985
12/11/19,0.4937
12/14/19,0.5475
12/17/19,0.6464
12/20/19,0.5638
12/23/19,0.6923
12/26/19,0.7922
12/29/19,0.5971
12/31/19,1.057
1/1/20,0.6586
1/4/20,0.638
1/7/20,0.6862
1/10/20,0.555
1/16/20,0.4956
1/19/20,1.086
1/22/20,1.114
1/25/20,1.115
1/28/20,0.925
1/31/20,0.6553
2/3/20,0.9604
2/6/20,0.6397
2/9/20,0.6265
2/12/20,0.9267
2/15/20,0.6925
2/18/20,0.9751
2/21/20,0.6488
2/24/20,0.5955
2/27/20,0.9382
3/1/20,0.8279
3/4/20,0.815
3/7/20,0.7475
3/10/20,0.6451
3/13/20,0.8097
3/16/20,0.7748
3/19/20,0.7376
3/22/20,0.727
3/25/20,1.247
3/30/20,0.5595
4/7/20,0.8907
4/11/20,2.843
4/17/20,0.8102
4/21/20,1.171
4/30/20,3.025555556
5/2/20,3.152222222
5/4/20,3.161111111
5/6/20,2.802222222
5/8/20,2.525555556
5/10/20,2.41
5/12/20,2.817777778
5/14/20,2.544444444
5/16/20,2.5
5/18/20,2.591111111
5/20/20,2.304444444
5/22/20,2.08
5/24/20,1.897777778
5/26/20,1.625555556
5/28/20,1.824444444
5/30/20,1.883333333
6/1/20,1.826666667
6/5/20,1.474444444
6/7/20,1.514444444
6/9/20,1.374444444
6/11/20,1.363333333
6/13/20,1.099777778
6/15/20,1.096444444
6/16/20,1.118888889
6/18/20,1.01
6/20/20,0.941555556
6/22/20,0.864222222
6/24/20,0.834333333
6/26/20,0.845333333
6/28/20,0.708555556
6/30/20,0.674111111
7/2/20,0.633666667
7/6/20,0.711444444
7/8/20,0.617555556
7/10/20,0.710111111
7/12/20,0.792444444
7/14/20,0.680666667
7/16/20,0.704444444
7/18/20,0.393222222
7/20/20,0.677666667
7/22/20,0.681888889
7/24/20,0.748555556
7/26/20,0.802555556
7/28/20,0.809555556
7/30/20,0.430555556
8/1/20,0.681333333
8/5/20,0.984666667
8/7/20,0.761777778
8/9/20,0.905333333
8/11/20,0.868666667
8/13/20,0.925888889
8/15/20,0.853222222
8/17/20,0.770444444
8/25/20,1.238888889
8/27/20,0.811333333
8/29/20,0.952888889
8/31/20,0.875222222
9/2/20,0.878888889
9/4/20,0.916222222
9/6/20,0.892888889
9/8/20,0.806555556
9/10/20,0.974222222
9/12/20,0.892666667
9/14/20,0.984444444
9/16/20,0.840555556
9/17/20,0.874888889
9/19/20,0.696111111
9/21/20,0.888111111
9/23/20,0.831888889
9/25/20,0.896888889
9/27/20,0.813555556
9/29/20,0.796666667
10/1/20,0.820333333
10/3/20,0.780888889
10/5/20,0.781777778
10/7/20,0.791888889
10/9/20,0.751333333
10/11/20,0.894
10/13/20,1.018111111
10/15/20,1.088222222
10/17/20,1.114444444
10/19/20,1.113333333
10/21/20,0.994222222
10/23/20,1.025444444
10/25/20,1.163333333
10/27/20,0.968888889
11/5/20,1.213
11/8/20,0.7021
11/11/20,0.7767
11/14/20,0.8228
11/17/20,0.6495
11/20/20,0.7108
11/23/20,0.8618
11/26/20,0.7136
11/29/20,0.6946
12/2/20,0.6038
12/5/20,0.5607
12/8/20,0.5284
12/11/20,0.7043
12/14/20,0.659
12/17/20,0.5519
12/20/20,0.6018
12/23/20,0.6141
12/26/20,0.5965
12/29/20,0.6473
1/1/21,0.668
1/4/21,0.6769
1/7/21,0.6351
1/10/21,0.6733
1/13/21,0.6511
1/14/21,1.227
1/17/21,0.586
1/20/21,0.6993
1/23/21,1.176
1/26/21,0.6879
1/29/21,0.7908
2/1/21,0.8215
2/4/21,0.5547
2/7/21,0.564
2/10/21,0.5301
2/13/21,0.5284
2/16/21,0.5503
2/19/21,0.5863
2/22/21,0.5336
2/25/21,0.5107
2/28/21,0.4747
3/3/21,0.4877
3/6/21,0.4694
3/9/21,0.5076
3/12/21,0.547
3/15/21,0.5336
3/18/21,0.4994
3/21/21,0.5486
4/29/21,1.977
5/1/21,3.08
5/3/21,3.006
5/5/21,2.446
5/7/21,2.79
5/9/21,2.548
5/11/21,2.172
5/13/21,2.125
5/15/21,2.488
5/17/21,2.502
5/19/21,2.062
5/21/21,2.502
5/23/21,2.271
5/25/21,2.154
5/27/21,2.179
5/29/21,1.961
5/31/21,1.96
6/2/21,1.921
6/4/21,1.853
6/6/21,1.816
6/8/21,1.669
6/10/21,1.633
6/12/21,1.447
6/14/21,1.411
7/16/21,0.9714
7/18/21,1.173
7/20/21,1.095
7/22/21,1.442
7/24/21,1.168
7/26/21,1.302
7/31/21,1.586
8/2/21,1.416
8/4/21,1.511
8/6/21,1.213
8/8/21,1.117
8/10/21,1.094
8/12/21,1.045
8/14/21,0.9656
8/16/21,1.206
8/18/21,0.9067
8/20/21,1.061
8/22/21,1.113
8/25/21,0.8161
8/27/21,0.7642
8/29/21,0.8622
8/31/21,0.8784
9/2/21,1.164
9/4/21,1.118
9/6/21,0.9814
9/8/21,0.8952
9/10/21,0.8215
9/14/21,1.045
9/16/21,1.135
9/18/21,0.9799
9/20/21,1.078
9/22/21,1.011
9/24/21,1.014
9/26/21,1.04
9/28/21,1.026
9/30/21,1.275
10/2/21,1.023
10/4/21,1.057
10/6/21,1.904
10/8/21,0.9976
10/10/21,1.179
10/12/21,1.087
10/14/21,0.7279
10/20/21,0.5832
