date,npoc
YYYY-MM-DD,mg.L-1
2020-03-25,1.238
2020-04-01,1.942
2020-04-07,1.363
2020-04-15,1.774
2020-04-22,0.8196
2020-04-29,0.7024
2020-05-06,0.3236
