date,npoc
YYYY-MM-DD,mg.L-1
2021-06-14,0.5436
2021-06-21,0.6915
2021-06-29,0.6346
2021-07-08,0.6459
2021-07-21,0.4125
2021-07-27,0.865
2021-08-05,0.5723
2021-08-11,0.5339
2021-08-18,0.508
2021-08-26,0.428
2021-08-30,0.4098
2021-09-12,0.4072
2021-10-06,0.3803
2021-10-13,0.3632
2021-11-05,0.3489
2021-12-16,0.6633
