date,dic
YYYY-MM-DD,mg.L-1
2019-05-10,16.2
2019-05-19,14.67
2019-05-24,12.52
2019-06-03,10.83
2019-06-18,9.211
2021-05-10,7.501
2021-05-24,7.927
