date,npoc
YYYY-MM-DD,mg.L-1
2020-06-03,0.4382
2020-06-16,0.4385
2020-06-30,0.9169
2020-07-14,0.5143
2020-07-21,0.8793
2020-07-29,1.742
2020-08-04,2.5
2020-08-12,2.139
2020-08-19,0.9943
2020-08-24,0.9444
2020-09-01,0.8423
2020-09-10,1.343
2020-09-14,1.587
2020-09-23,0.6293
2020-09-29,2.282
2020-10-05,0.5086
2020-10-13,1.102
2020-10-20,0.822
2020-10-28,0.5334
2020-11-03,0.4651
2020-11-19,0.5465
2020-12-03,0.4536
2021-01-20,0.7779
2021-02-19,0.2796
2021-03-09,0.3293
2021-04-28,0.44520000000000004
2021-05-04,0.4446
2021-05-13,0.4908
2021-05-18,0.5718
2021-06-02,0.43920000000000003
2021-06-08,0.8657
2021-06-15,0.5168
2021-06-22,0.5136
2021-07-01,0.5343
2021-07-07,0.4282
2021-07-20,0.3035
2021-07-27,0.3823
2021-08-04,0.3599
2021-08-10,0.3072
2021-08-17,0.3493
2021-08-24,0.3595
2021-08-31,0.4185
2021-09-08,0.497
2021-09-27,0.449
2021-10-04,0.3868
2021-10-15,0.3451
2021-10-20,0.35
2021-10-28,0.3268
2021-11-04,0.2668
2021-11-08,0.4083
2021-12-01,0.2705
