TIME_UNITS h
DATA_UNITS m
!h  x   y   z
0.0000E+00	0.0000E+00	0.0000E+00	1.7712E+00
1.0000E+00	0.0000E+00	0.0000E+00	1.7712E+00
2.0000E+00	0.0000E+00	0.0000E+00	1.7720E+00
3.0000E+00	0.0000E+00	0.0000E+00	1.7666E+00
4.0000E+00	0.0000E+00	0.0000E+00	1.7676E+00
5.0000E+00	0.0000E+00	0.0000E+00	1.7651E+00
6.0000E+00	0.0000E+00	0.0000E+00	1.7677E+00
7.0000E+00	0.0000E+00	0.0000E+00	1.7672E+00
8.0000E+00	0.0000E+00	0.0000E+00	1.7723E+00
9.0000E+00	0.0000E+00	0.0000E+00	1.7750E+00
1.0000E+01	0.0000E+00	0.0000E+00	1.7817E+00
1.1000E+01	0.0000E+00	0.0000E+00	1.7964E+00
1.2000E+01	0.0000E+00	0.0000E+00	1.8794E+00
1.3000E+01	0.0000E+00	0.0000E+00	1.8289E+00
1.4000E+01	0.0000E+00	0.0000E+00	1.7828E+00
1.5000E+01	0.0000E+00	0.0000E+00	1.8266E+00
1.6000E+01	0.0000E+00	0.0000E+00	1.8218E+00
1.7000E+01	0.0000E+00	0.0000E+00	1.7984E+00
1.8000E+01	0.0000E+00	0.0000E+00	1.7785E+00
1.9000E+01	0.0000E+00	0.0000E+00	1.7900E+00
2.0000E+01	0.0000E+00	0.0000E+00	1.7889E+00
2.1000E+01	0.0000E+00	0.0000E+00	1.7837E+00
2.2000E+01	0.0000E+00	0.0000E+00	1.7810E+00
2.3000E+01	0.0000E+00	0.0000E+00	1.7706E+00
2.4000E+01	0.0000E+00	0.0000E+00	1.7824E+00
2.5000E+01	0.0000E+00	0.0000E+00	1.7893E+00
2.6000E+01	0.0000E+00	0.0000E+00	1.7905E+00
2.7000E+01	0.0000E+00	0.0000E+00	1.7879E+00
2.8000E+01	0.0000E+00	0.0000E+00	1.7859E+00
2.9000E+01	0.0000E+00	0.0000E+00	1.7844E+00
3.0000E+01	0.0000E+00	0.0000E+00	1.7850E+00
3.1000E+01	0.0000E+00	0.0000E+00	1.7845E+00
3.2000E+01	0.0000E+00	0.0000E+00	1.7731E+00
3.3000E+01	0.0000E+00	0.0000E+00	1.7716E+00
3.4000E+01	0.0000E+00	0.0000E+00	1.7770E+00
3.5000E+01	0.0000E+00	0.0000E+00	1.7765E+00
3.6000E+01	0.0000E+00	0.0000E+00	1.7848E+00
3.7000E+01	0.0000E+00	0.0000E+00	1.7705E+00
3.8000E+01	0.0000E+00	0.0000E+00	1.7562E+00
3.9000E+01	0.0000E+00	0.0000E+00	1.7805E+00
4.0000E+01	0.0000E+00	0.0000E+00	1.7719E+00
4.1000E+01	0.0000E+00	0.0000E+00	1.7677E+00
4.2000E+01	0.0000E+00	0.0000E+00	1.7675E+00
4.3000E+01	0.0000E+00	0.0000E+00	1.7702E+00
4.4000E+01	0.0000E+00	0.0000E+00	1.7638E+00
4.5000E+01	0.0000E+00	0.0000E+00	1.7570E+00
4.6000E+01	0.0000E+00	0.0000E+00	1.7562E+00
4.7000E+01	0.0000E+00	0.0000E+00	1.7515E+00
4.8000E+01	0.0000E+00	0.0000E+00	1.7392E+00
4.9000E+01	0.0000E+00	0.0000E+00	1.7327E+00
5.0000E+01	0.0000E+00	0.0000E+00	1.7314E+00
5.1000E+01	0.0000E+00	0.0000E+00	1.7393E+00
5.2000E+01	0.0000E+00	0.0000E+00	1.7473E+00
5.3000E+01	0.0000E+00	0.0000E+00	1.7546E+00
5.4000E+01	0.0000E+00	0.0000E+00	1.7658E+00
5.5000E+01	0.0000E+00	0.0000E+00	1.7719E+00
5.6000E+01	0.0000E+00	0.0000E+00	1.7804E+00
5.7000E+01	0.0000E+00	0.0000E+00	1.7956E+00
5.8000E+01	0.0000E+00	0.0000E+00	1.8096E+00
5.9000E+01	0.0000E+00	0.0000E+00	1.7855E+00
6.0000E+01	0.0000E+00	0.0000E+00	1.7911E+00
6.1000E+01	0.0000E+00	0.0000E+00	1.7855E+00
6.2000E+01	0.0000E+00	0.0000E+00	1.7428E+00
6.3000E+01	0.0000E+00	0.0000E+00	1.7227E+00
6.4000E+01	0.0000E+00	0.0000E+00	1.7262E+00
6.5000E+01	0.0000E+00	0.0000E+00	1.7301E+00
6.6000E+01	0.0000E+00	0.0000E+00	1.7295E+00
6.7000E+01	0.0000E+00	0.0000E+00	1.7330E+00
6.8000E+01	0.0000E+00	0.0000E+00	1.7377E+00
6.9000E+01	0.0000E+00	0.0000E+00	1.7822E+00
7.0000E+01	0.0000E+00	0.0000E+00	1.7810E+00
7.1000E+01	0.0000E+00	0.0000E+00	1.7672E+00
7.2000E+01	0.0000E+00	0.0000E+00	1.7596E+00
7.3000E+01	0.0000E+00	0.0000E+00	1.7498E+00
7.4000E+01	0.0000E+00	0.0000E+00	1.7462E+00
7.5000E+01	0.0000E+00	0.0000E+00	1.7419E+00
7.6000E+01	0.0000E+00	0.0000E+00	1.7434E+00
7.7000E+01	0.0000E+00	0.0000E+00	1.7449E+00
7.8000E+01	0.0000E+00	0.0000E+00	1.7498E+00
7.9000E+01	0.0000E+00	0.0000E+00	1.7493E+00
8.0000E+01	0.0000E+00	0.0000E+00	1.7519E+00
8.1000E+01	0.0000E+00	0.0000E+00	1.7561E+00
8.2000E+01	0.0000E+00	0.0000E+00	1.7687E+00
8.3000E+01	0.0000E+00	0.0000E+00	1.7773E+00
8.4000E+01	0.0000E+00	0.0000E+00	1.7956E+00
8.5000E+01	0.0000E+00	0.0000E+00	1.7814E+00
8.6000E+01	0.0000E+00	0.0000E+00	1.7300E+00
8.7000E+01	0.0000E+00	0.0000E+00	1.7370E+00
8.8000E+01	0.0000E+00	0.0000E+00	1.7530E+00
8.9000E+01	0.0000E+00	0.0000E+00	1.7422E+00
9.0000E+01	0.0000E+00	0.0000E+00	1.7408E+00
9.1000E+01	0.0000E+00	0.0000E+00	1.7463E+00
9.2000E+01	0.0000E+00	0.0000E+00	1.7695E+00
9.3000E+01	0.0000E+00	0.0000E+00	1.7924E+00
9.4000E+01	0.0000E+00	0.0000E+00	1.7918E+00
9.5000E+01	0.0000E+00	0.0000E+00	1.7785E+00
9.6000E+01	0.0000E+00	0.0000E+00	1.7716E+00
9.7000E+01	0.0000E+00	0.0000E+00	1.7623E+00
9.8000E+01	0.0000E+00	0.0000E+00	1.7639E+00
9.9000E+01	0.0000E+00	0.0000E+00	1.7646E+00
1.0000E+02	0.0000E+00	0.0000E+00	1.7673E+00
1.0100E+02	0.0000E+00	0.0000E+00	1.7656E+00
1.0200E+02	0.0000E+00	0.0000E+00	1.7635E+00
1.0300E+02	0.0000E+00	0.0000E+00	1.7565E+00
1.0400E+02	0.0000E+00	0.0000E+00	1.7526E+00
