TIME_UNITS h
DATA_UNITS m
!h	x	y	z
2.42000E+02	0.00000E+00	0.00000E+00	1.87379E+00
2.43000E+02	0.00000E+00	0.00000E+00	1.87558E+00
2.44000E+02	0.00000E+00	0.00000E+00	1.88152E+00
2.45000E+02	0.00000E+00	0.00000E+00	1.89373E+00
2.46000E+02	0.00000E+00	0.00000E+00	1.90457E+00
2.47000E+02	0.00000E+00	0.00000E+00	1.91348E+00
2.48000E+02	0.00000E+00	0.00000E+00	1.91625E+00
2.49000E+02	0.00000E+00	0.00000E+00	1.92528E+00
2.50000E+02	0.00000E+00	0.00000E+00	1.92213E+00
2.51000E+02	0.00000E+00	0.00000E+00	1.88552E+00
2.52000E+02	0.00000E+00	0.00000E+00	1.87421E+00
2.53000E+02	0.00000E+00	0.00000E+00	1.90159E+00
2.54000E+02	0.00000E+00	0.00000E+00	1.91017E+00
2.55000E+02	0.00000E+00	0.00000E+00	1.90417E+00
2.56000E+02	0.00000E+00	0.00000E+00	1.91396E+00
2.57000E+02	0.00000E+00	0.00000E+00	1.92074E+00
2.58000E+02	0.00000E+00	0.00000E+00	1.92335E+00
2.59000E+02	0.00000E+00	0.00000E+00	1.92840E+00
2.60000E+02	0.00000E+00	0.00000E+00	1.94268E+00
2.61000E+02	0.00000E+00	0.00000E+00	1.95088E+00
2.62000E+02	0.00000E+00	0.00000E+00	1.94963E+00
2.63000E+02	0.00000E+00	0.00000E+00	1.93974E+00
2.64000E+02	0.00000E+00	0.00000E+00	1.93056E+00
2.65000E+02	0.00000E+00	0.00000E+00	1.92622E+00
2.66000E+02	0.00000E+00	0.00000E+00	1.92032E+00
2.67000E+02	0.00000E+00	0.00000E+00	1.91188E+00
2.68000E+02	0.00000E+00	0.00000E+00	1.90840E+00
2.69000E+02	0.00000E+00	0.00000E+00	1.91532E+00
2.70000E+02	0.00000E+00	0.00000E+00	1.92016E+00
2.71000E+02	0.00000E+00	0.00000E+00	1.92904E+00
2.72000E+02	0.00000E+00	0.00000E+00	1.93406E+00
2.73000E+02	0.00000E+00	0.00000E+00	1.93664E+00
2.74000E+02	0.00000E+00	0.00000E+00	1.91911E+00
2.75000E+02	0.00000E+00	0.00000E+00	1.91325E+00
2.76000E+02	0.00000E+00	0.00000E+00	1.90609E+00
2.77000E+02	0.00000E+00	0.00000E+00	1.90194E+00
2.78000E+02	0.00000E+00	0.00000E+00	1.90059E+00
2.79000E+02	0.00000E+00	0.00000E+00	1.90347E+00
2.80000E+02	0.00000E+00	0.00000E+00	1.90558E+00
2.81000E+02	0.00000E+00	0.00000E+00	1.90827E+00
2.82000E+02	0.00000E+00	0.00000E+00	1.91289E+00
2.83000E+02	0.00000E+00	0.00000E+00	1.94400E+00
2.84000E+02	0.00000E+00	0.00000E+00	1.96203E+00
2.85000E+02	0.00000E+00	0.00000E+00	1.96656E+00
2.86000E+02	0.00000E+00	0.00000E+00	1.94553E+00
2.87000E+02	0.00000E+00	0.00000E+00	1.93815E+00
2.88000E+02	0.00000E+00	0.00000E+00	1.92989E+00
2.89000E+02	0.00000E+00	0.00000E+00	1.92522E+00
2.90000E+02	0.00000E+00	0.00000E+00	1.91743E+00
2.91000E+02	0.00000E+00	0.00000E+00	1.91809E+00
2.92000E+02	0.00000E+00	0.00000E+00	1.92108E+00
2.93000E+02	0.00000E+00	0.00000E+00	1.92792E+00
2.94000E+02	0.00000E+00	0.00000E+00	1.95284E+00
2.95000E+02	0.00000E+00	0.00000E+00	1.97346E+00
2.96000E+02	0.00000E+00	0.00000E+00	2.00500E+00
2.97000E+02	0.00000E+00	0.00000E+00	2.02732E+00
2.98000E+02	0.00000E+00	0.00000E+00	2.01668E+00
2.99000E+02	0.00000E+00	0.00000E+00	1.98113E+00
3.00000E+02	0.00000E+00	0.00000E+00	1.95123E+00
3.01000E+02	0.00000E+00	0.00000E+00	1.94566E+00
3.02000E+02	0.00000E+00	0.00000E+00	1.95221E+00
3.03000E+02	0.00000E+00	0.00000E+00	1.95717E+00
3.04000E+02	0.00000E+00	0.00000E+00	1.95843E+00
3.05000E+02	0.00000E+00	0.00000E+00	1.96042E+00
3.06000E+02	0.00000E+00	0.00000E+00	1.95905E+00
3.07000E+02	0.00000E+00	0.00000E+00	1.95756E+00
3.08000E+02	0.00000E+00	0.00000E+00	1.95105E+00
3.09000E+02	0.00000E+00	0.00000E+00	1.94849E+00
3.10000E+02	0.00000E+00	0.00000E+00	1.94199E+00
3.11000E+02	0.00000E+00	0.00000E+00	1.93477E+00
3.12000E+02	0.00000E+00	0.00000E+00	1.92267E+00
3.13000E+02	0.00000E+00	0.00000E+00	1.91739E+00
3.14000E+02	0.00000E+00	0.00000E+00	1.90879E+00
3.15000E+02	0.00000E+00	0.00000E+00	1.90064E+00
3.16000E+02	0.00000E+00	0.00000E+00	1.90635E+00
3.17000E+02	0.00000E+00	0.00000E+00	1.92198E+00
3.18000E+02	0.00000E+00	0.00000E+00	1.93195E+00
3.19000E+02	0.00000E+00	0.00000E+00	1.93644E+00
3.20000E+02	0.00000E+00	0.00000E+00	1.96314E+00
3.21000E+02	0.00000E+00	0.00000E+00	1.96640E+00
3.22000E+02	0.00000E+00	0.00000E+00	1.94144E+00
3.23000E+02	0.00000E+00	0.00000E+00	1.92508E+00
3.24000E+02	0.00000E+00	0.00000E+00	1.91682E+00
3.25000E+02	0.00000E+00	0.00000E+00	1.92922E+00
3.26000E+02	0.00000E+00	0.00000E+00	1.94909E+00
3.27000E+02	0.00000E+00	0.00000E+00	1.94542E+00
3.28000E+02	0.00000E+00	0.00000E+00	1.94168E+00
3.29000E+02	0.00000E+00	0.00000E+00	1.94173E+00
3.30000E+02	0.00000E+00	0.00000E+00	1.93839E+00
3.31000E+02	0.00000E+00	0.00000E+00	1.93380E+00
3.32000E+02	0.00000E+00	0.00000E+00	1.92916E+00
3.33000E+02	0.00000E+00	0.00000E+00	1.92919E+00
3.34000E+02	0.00000E+00	0.00000E+00	1.92675E+00
3.35000E+02	0.00000E+00	0.00000E+00	1.92277E+00
3.36000E+02	0.00000E+00	0.00000E+00	1.91465E+00
3.37000E+02	0.00000E+00	0.00000E+00	1.91277E+00
3.38000E+02	0.00000E+00	0.00000E+00	1.91117E+00
3.39000E+02	0.00000E+00	0.00000E+00	1.91557E+00
3.40000E+02	0.00000E+00	0.00000E+00	1.91291E+00
3.41000E+02	0.00000E+00	0.00000E+00	1.91283E+00
3.42000E+02	0.00000E+00	0.00000E+00	1.92301E+00
3.43000E+02	0.00000E+00	0.00000E+00	1.93684E+00
3.44000E+02	0.00000E+00	0.00000E+00	1.94204E+00
3.45000E+02	0.00000E+00	0.00000E+00	1.94837E+00
3.46000E+02	0.00000E+00	0.00000E+00	1.93351E+00
3.47000E+02	0.00000E+00	0.00000E+00	1.90220E+00
3.48000E+02	0.00000E+00	0.00000E+00	1.90091E+00
3.49000E+02	0.00000E+00	0.00000E+00	1.92448E+00
3.50000E+02	0.00000E+00	0.00000E+00	1.92497E+00
3.51000E+02	0.00000E+00	0.00000E+00	1.92381E+00
3.52000E+02	0.00000E+00	0.00000E+00	1.92660E+00
3.53000E+02	0.00000E+00	0.00000E+00	1.92981E+00
3.54000E+02	0.00000E+00	0.00000E+00	1.93792E+00
3.55000E+02	0.00000E+00	0.00000E+00	1.94369E+00
3.56000E+02	0.00000E+00	0.00000E+00	1.95324E+00
3.57000E+02	0.00000E+00	0.00000E+00	1.96185E+00
3.58000E+02	0.00000E+00	0.00000E+00	1.96486E+00
3.59000E+02	0.00000E+00	0.00000E+00	1.95972E+00
3.60000E+02	0.00000E+00	0.00000E+00	1.95083E+00
3.61000E+02	0.00000E+00	0.00000E+00	1.94592E+00
3.62000E+02	0.00000E+00	0.00000E+00	1.93941E+00
3.63000E+02	0.00000E+00	0.00000E+00	1.93700E+00
3.64000E+02	0.00000E+00	0.00000E+00	1.93329E+00
3.65000E+02	0.00000E+00	0.00000E+00	1.93683E+00
3.66000E+02	0.00000E+00	0.00000E+00	1.94128E+00
3.67000E+02	0.00000E+00	0.00000E+00	1.94191E+00
3.68000E+02	0.00000E+00	0.00000E+00	1.93978E+00
3.69000E+02	0.00000E+00	0.00000E+00	1.93205E+00
3.70000E+02	0.00000E+00	0.00000E+00	1.92744E+00
3.71000E+02	0.00000E+00	0.00000E+00	1.93121E+00
3.72000E+02	0.00000E+00	0.00000E+00	1.93595E+00
3.73000E+02	0.00000E+00	0.00000E+00	1.94096E+00
3.74000E+02	0.00000E+00	0.00000E+00	1.93970E+00
3.75000E+02	0.00000E+00	0.00000E+00	1.93835E+00
3.76000E+02	0.00000E+00	0.00000E+00	1.93465E+00
3.77000E+02	0.00000E+00	0.00000E+00	1.93273E+00
3.78000E+02	0.00000E+00	0.00000E+00	1.93172E+00
3.79000E+02	0.00000E+00	0.00000E+00	1.93514E+00
3.80000E+02	0.00000E+00	0.00000E+00	1.94258E+00
3.81000E+02	0.00000E+00	0.00000E+00	1.94855E+00
3.82000E+02	0.00000E+00	0.00000E+00	1.94991E+00
3.83000E+02	0.00000E+00	0.00000E+00	1.94689E+00
3.84000E+02	0.00000E+00	0.00000E+00	1.94099E+00
3.85000E+02	0.00000E+00	0.00000E+00	1.93537E+00
3.86000E+02	0.00000E+00	0.00000E+00	1.93192E+00
3.87000E+02	0.00000E+00	0.00000E+00	1.92466E+00
3.88000E+02	0.00000E+00	0.00000E+00	1.91645E+00
3.89000E+02	0.00000E+00	0.00000E+00	1.91536E+00
3.90000E+02	0.00000E+00	0.00000E+00	1.91500E+00
3.91000E+02	0.00000E+00	0.00000E+00	1.92312E+00
3.92000E+02	0.00000E+00	0.00000E+00	1.93127E+00
3.93000E+02	0.00000E+00	0.00000E+00	1.93633E+00
3.94000E+02	0.00000E+00	0.00000E+00	1.93120E+00
3.95000E+02	0.00000E+00	0.00000E+00	1.93761E+00
3.96000E+02	0.00000E+00	0.00000E+00	1.96743E+00
3.97000E+02	0.00000E+00	0.00000E+00	1.98063E+00
3.98000E+02	0.00000E+00	0.00000E+00	1.96884E+00
3.99000E+02	0.00000E+00	0.00000E+00	1.96578E+00
4.00000E+02	0.00000E+00	0.00000E+00	1.95946E+00
4.01000E+02	0.00000E+00	0.00000E+00	1.95647E+00
4.02000E+02	0.00000E+00	0.00000E+00	1.95296E+00
4.03000E+02	0.00000E+00	0.00000E+00	1.96306E+00
4.04000E+02	0.00000E+00	0.00000E+00	1.96580E+00
4.05000E+02	0.00000E+00	0.00000E+00	1.96253E+00
4.06000E+02	0.00000E+00	0.00000E+00	1.94761E+00
4.07000E+02	0.00000E+00	0.00000E+00	1.93450E+00
4.08000E+02	0.00000E+00	0.00000E+00	1.92782E+00
4.09000E+02	0.00000E+00	0.00000E+00	1.93147E+00
4.10000E+02	0.00000E+00	0.00000E+00	1.90997E+00
4.11000E+02	0.00000E+00	0.00000E+00	1.90329E+00
4.12000E+02	0.00000E+00	0.00000E+00	1.91385E+00
4.13000E+02	0.00000E+00	0.00000E+00	1.93633E+00
4.14000E+02	0.00000E+00	0.00000E+00	1.95060E+00
4.15000E+02	0.00000E+00	0.00000E+00	1.95918E+00
4.16000E+02	0.00000E+00	0.00000E+00	1.96043E+00
4.17000E+02	0.00000E+00	0.00000E+00	1.97382E+00
4.18000E+02	0.00000E+00	0.00000E+00	1.97795E+00
4.19000E+02	0.00000E+00	0.00000E+00	1.96175E+00
4.20000E+02	0.00000E+00	0.00000E+00	1.94312E+00
4.21000E+02	0.00000E+00	0.00000E+00	1.96356E+00
4.22000E+02	0.00000E+00	0.00000E+00	1.97537E+00
4.23000E+02	0.00000E+00	0.00000E+00	1.96221E+00
4.24000E+02	0.00000E+00	0.00000E+00	1.95468E+00
4.25000E+02	0.00000E+00	0.00000E+00	1.95270E+00
4.26000E+02	0.00000E+00	0.00000E+00	1.94876E+00
4.27000E+02	0.00000E+00	0.00000E+00	1.94835E+00
4.28000E+02	0.00000E+00	0.00000E+00	1.95032E+00
4.29000E+02	0.00000E+00	0.00000E+00	1.95516E+00
4.30000E+02	0.00000E+00	0.00000E+00	1.95550E+00
4.31000E+02	0.00000E+00	0.00000E+00	1.95381E+00
4.32000E+02	0.00000E+00	0.00000E+00	1.94977E+00
4.33000E+02	0.00000E+00	0.00000E+00	1.94712E+00
4.34000E+02	0.00000E+00	0.00000E+00	1.94111E+00
4.35000E+02	0.00000E+00	0.00000E+00	1.93199E+00
4.36000E+02	0.00000E+00	0.00000E+00	1.92975E+00
4.37000E+02	0.00000E+00	0.00000E+00	1.92543E+00
4.38000E+02	0.00000E+00	0.00000E+00	1.92443E+00
4.39000E+02	0.00000E+00	0.00000E+00	1.93137E+00
4.40000E+02	0.00000E+00	0.00000E+00	1.93589E+00
4.41000E+02	0.00000E+00	0.00000E+00	1.94673E+00
4.42000E+02	0.00000E+00	0.00000E+00	1.92922E+00
4.43000E+02	0.00000E+00	0.00000E+00	1.91196E+00
4.44000E+02	0.00000E+00	0.00000E+00	1.92294E+00
4.45000E+02	0.00000E+00	0.00000E+00	1.95413E+00
4.46000E+02	0.00000E+00	0.00000E+00	1.93836E+00
4.47000E+02	0.00000E+00	0.00000E+00	1.93268E+00
4.48000E+02	0.00000E+00	0.00000E+00	1.92952E+00
4.49000E+02	0.00000E+00	0.00000E+00	1.93009E+00
4.50000E+02	0.00000E+00	0.00000E+00	1.93505E+00
4.51000E+02	0.00000E+00	0.00000E+00	1.94610E+00
4.52000E+02	0.00000E+00	0.00000E+00	1.95684E+00
4.53000E+02	0.00000E+00	0.00000E+00	1.96301E+00
4.54000E+02	0.00000E+00	0.00000E+00	1.95998E+00
4.55000E+02	0.00000E+00	0.00000E+00	1.95241E+00
4.56000E+02	0.00000E+00	0.00000E+00	1.94439E+00
4.57000E+02	0.00000E+00	0.00000E+00	1.93951E+00
4.58000E+02	0.00000E+00	0.00000E+00	1.94061E+00
4.59000E+02	0.00000E+00	0.00000E+00	1.93835E+00
4.60000E+02	0.00000E+00	0.00000E+00	1.93848E+00
4.61000E+02	0.00000E+00	0.00000E+00	1.94336E+00
4.62000E+02	0.00000E+00	0.00000E+00	1.94904E+00
4.63000E+02	0.00000E+00	0.00000E+00	1.95589E+00
4.64000E+02	0.00000E+00	0.00000E+00	1.95077E+00
4.65000E+02	0.00000E+00	0.00000E+00	1.94409E+00
4.66000E+02	0.00000E+00	0.00000E+00	1.93823E+00
4.67000E+02	0.00000E+00	0.00000E+00	1.93071E+00
4.68000E+02	0.00000E+00	0.00000E+00	1.94071E+00
4.69000E+02	0.00000E+00	0.00000E+00	1.96480E+00
4.70000E+02	0.00000E+00	0.00000E+00	1.97569E+00
4.71000E+02	0.00000E+00	0.00000E+00	1.98049E+00
4.72000E+02	0.00000E+00	0.00000E+00	1.97657E+00
4.73000E+02	0.00000E+00	0.00000E+00	1.97598E+00
4.74000E+02	0.00000E+00	0.00000E+00	1.96587E+00
4.75000E+02	0.00000E+00	0.00000E+00	1.95282E+00
4.76000E+02	0.00000E+00	0.00000E+00	1.94955E+00
4.77000E+02	0.00000E+00	0.00000E+00	1.95204E+00
4.78000E+02	0.00000E+00	0.00000E+00	1.95123E+00
4.79000E+02	0.00000E+00	0.00000E+00	1.94711E+00
4.80000E+02	0.00000E+00	0.00000E+00	1.94574E+00
4.81000E+02	0.00000E+00	0.00000E+00	1.94738E+00
4.82000E+02	0.00000E+00	0.00000E+00	1.94468E+00
4.83000E+02	0.00000E+00	0.00000E+00	1.94355E+00
4.84000E+02	0.00000E+00	0.00000E+00	1.93961E+00
4.85000E+02	0.00000E+00	0.00000E+00	1.93884E+00
4.86000E+02	0.00000E+00	0.00000E+00	1.94152E+00
4.87000E+02	0.00000E+00	0.00000E+00	1.94802E+00
4.88000E+02	0.00000E+00	0.00000E+00	1.95603E+00
4.89000E+02	0.00000E+00	0.00000E+00	1.94956E+00
4.90000E+02	0.00000E+00	0.00000E+00	1.94705E+00
4.91000E+02	0.00000E+00	0.00000E+00	1.94257E+00
4.92000E+02	0.00000E+00	0.00000E+00	1.94617E+00
4.93000E+02	0.00000E+00	0.00000E+00	1.94217E+00
4.94000E+02	0.00000E+00	0.00000E+00	1.93550E+00
4.95000E+02	0.00000E+00	0.00000E+00	1.93868E+00
4.96000E+02	0.00000E+00	0.00000E+00	1.94422E+00
4.97000E+02	0.00000E+00	0.00000E+00	1.95058E+00
4.98000E+02	0.00000E+00	0.00000E+00	1.95337E+00
4.99000E+02	0.00000E+00	0.00000E+00	1.95210E+00
5.00000E+02	0.00000E+00	0.00000E+00	1.94937E+00
5.01000E+02	0.00000E+00	0.00000E+00	1.94683E+00
5.02000E+02	0.00000E+00	0.00000E+00	1.94342E+00
5.03000E+02	0.00000E+00	0.00000E+00	1.94251E+00
5.04000E+02	0.00000E+00	0.00000E+00	1.94052E+00
5.05000E+02	0.00000E+00	0.00000E+00	1.93965E+00
5.06000E+02	0.00000E+00	0.00000E+00	1.93722E+00
5.07000E+02	0.00000E+00	0.00000E+00	1.93470E+00
5.08000E+02	0.00000E+00	0.00000E+00	1.93220E+00
5.09000E+02	0.00000E+00	0.00000E+00	1.92781E+00
5.10000E+02	0.00000E+00	0.00000E+00	1.92332E+00
5.11000E+02	0.00000E+00	0.00000E+00	1.91905E+00
5.12000E+02	0.00000E+00	0.00000E+00	1.92527E+00
5.13000E+02	0.00000E+00	0.00000E+00	1.92773E+00
5.14000E+02	0.00000E+00	0.00000E+00	1.91748E+00
5.15000E+02	0.00000E+00	0.00000E+00	1.90804E+00
5.16000E+02	0.00000E+00	0.00000E+00	1.91564E+00
5.17000E+02	0.00000E+00	0.00000E+00	1.93917E+00
5.18000E+02	0.00000E+00	0.00000E+00	1.92772E+00
5.19000E+02	0.00000E+00	0.00000E+00	1.92368E+00
5.20000E+02	0.00000E+00	0.00000E+00	1.92885E+00
5.21000E+02	0.00000E+00	0.00000E+00	1.93766E+00
5.22000E+02	0.00000E+00	0.00000E+00	1.94813E+00
5.23000E+02	0.00000E+00	0.00000E+00	1.95817E+00
5.24000E+02	0.00000E+00	0.00000E+00	1.97310E+00
5.25000E+02	0.00000E+00	0.00000E+00	1.98993E+00
5.26000E+02	0.00000E+00	0.00000E+00	1.99575E+00
5.27000E+02	0.00000E+00	0.00000E+00	1.99205E+00
5.28000E+02	0.00000E+00	0.00000E+00	1.98763E+00
5.29000E+02	0.00000E+00	0.00000E+00	1.97991E+00
5.30000E+02	0.00000E+00	0.00000E+00	1.97559E+00
5.31000E+02	0.00000E+00	0.00000E+00	1.97328E+00
5.32000E+02	0.00000E+00	0.00000E+00	1.97340E+00
5.33000E+02	0.00000E+00	0.00000E+00	1.97514E+00
5.34000E+02	0.00000E+00	0.00000E+00	1.97536E+00
5.35000E+02	0.00000E+00	0.00000E+00	1.97451E+00
5.36000E+02	0.00000E+00	0.00000E+00	1.97049E+00
5.37000E+02	0.00000E+00	0.00000E+00	1.96489E+00
5.38000E+02	0.00000E+00	0.00000E+00	1.95722E+00
5.39000E+02	0.00000E+00	0.00000E+00	1.95847E+00
5.40000E+02	0.00000E+00	0.00000E+00	1.96372E+00
5.41000E+02	0.00000E+00	0.00000E+00	1.95864E+00
5.42000E+02	0.00000E+00	0.00000E+00	1.96098E+00
5.43000E+02	0.00000E+00	0.00000E+00	1.95919E+00
5.44000E+02	0.00000E+00	0.00000E+00	1.96205E+00
5.45000E+02	0.00000E+00	0.00000E+00	1.96986E+00
5.46000E+02	0.00000E+00	0.00000E+00	1.99119E+00
5.47000E+02	0.00000E+00	0.00000E+00	2.01259E+00
5.48000E+02	0.00000E+00	0.00000E+00	2.02403E+00
5.49000E+02	0.00000E+00	0.00000E+00	2.02711E+00
5.50000E+02	0.00000E+00	0.00000E+00	2.02820E+00
5.51000E+02	0.00000E+00	0.00000E+00	2.02587E+00
5.52000E+02	0.00000E+00	0.00000E+00	2.02330E+00
5.53000E+02	0.00000E+00	0.00000E+00	2.01701E+00
5.54000E+02	0.00000E+00	0.00000E+00	2.01146E+00
5.55000E+02	0.00000E+00	0.00000E+00	2.00797E+00
5.56000E+02	0.00000E+00	0.00000E+00	2.00774E+00
5.57000E+02	0.00000E+00	0.00000E+00	2.00566E+00
5.58000E+02	0.00000E+00	0.00000E+00	2.00225E+00
5.59000E+02	0.00000E+00	0.00000E+00	2.00199E+00
5.60000E+02	0.00000E+00	0.00000E+00	1.99926E+00
5.61000E+02	0.00000E+00	0.00000E+00	1.99540E+00
5.62000E+02	0.00000E+00	0.00000E+00	1.99146E+00
5.63000E+02	0.00000E+00	0.00000E+00	1.98623E+00
5.64000E+02	0.00000E+00	0.00000E+00	1.97981E+00
5.65000E+02	0.00000E+00	0.00000E+00	1.97507E+00
5.66000E+02	0.00000E+00	0.00000E+00	1.98122E+00
5.67000E+02	0.00000E+00	0.00000E+00	1.98853E+00
5.68000E+02	0.00000E+00	0.00000E+00	1.99931E+00
5.69000E+02	0.00000E+00	0.00000E+00	2.00841E+00
5.70000E+02	0.00000E+00	0.00000E+00	2.01959E+00
5.71000E+02	0.00000E+00	0.00000E+00	2.02695E+00
5.72000E+02	0.00000E+00	0.00000E+00	2.02853E+00
5.73000E+02	0.00000E+00	0.00000E+00	2.02669E+00
5.74000E+02	0.00000E+00	0.00000E+00	2.02613E+00
5.75000E+02	0.00000E+00	0.00000E+00	2.02323E+00
5.76000E+02	0.00000E+00	0.00000E+00	2.01745E+00
5.77000E+02	0.00000E+00	0.00000E+00	2.01023E+00
5.78000E+02	0.00000E+00	0.00000E+00	2.00195E+00
5.79000E+02	0.00000E+00	0.00000E+00	1.99410E+00
5.80000E+02	0.00000E+00	0.00000E+00	1.98747E+00
5.81000E+02	0.00000E+00	0.00000E+00	1.98784E+00
5.82000E+02	0.00000E+00	0.00000E+00	1.98745E+00
5.83000E+02	0.00000E+00	0.00000E+00	1.99286E+00
5.84000E+02	0.00000E+00	0.00000E+00	1.99830E+00
5.85000E+02	0.00000E+00	0.00000E+00	2.00245E+00
5.86000E+02	0.00000E+00	0.00000E+00	1.98097E+00
5.87000E+02	0.00000E+00	0.00000E+00	1.97989E+00
5.88000E+02	0.00000E+00	0.00000E+00	1.99446E+00
5.89000E+02	0.00000E+00	0.00000E+00	1.99399E+00
5.90000E+02	0.00000E+00	0.00000E+00	1.97621E+00
5.91000E+02	0.00000E+00	0.00000E+00	1.97313E+00
5.92000E+02	0.00000E+00	0.00000E+00	1.97963E+00
5.93000E+02	0.00000E+00	0.00000E+00	1.99119E+00
5.94000E+02	0.00000E+00	0.00000E+00	2.00417E+00
5.95000E+02	0.00000E+00	0.00000E+00	2.01894E+00
5.96000E+02	0.00000E+00	0.00000E+00	2.02816E+00
5.97000E+02	0.00000E+00	0.00000E+00	2.03571E+00
5.98000E+02	0.00000E+00	0.00000E+00	2.03510E+00
5.99000E+02	0.00000E+00	0.00000E+00	2.02904E+00
6.00000E+02	0.00000E+00	0.00000E+00	2.02280E+00
6.01000E+02	0.00000E+00	0.00000E+00	2.01843E+00
6.02000E+02	0.00000E+00	0.00000E+00	2.01777E+00
6.03000E+02	0.00000E+00	0.00000E+00	2.01538E+00
6.04000E+02	0.00000E+00	0.00000E+00	2.01184E+00
6.05000E+02	0.00000E+00	0.00000E+00	2.01083E+00
6.06000E+02	0.00000E+00	0.00000E+00	2.01716E+00
6.07000E+02	0.00000E+00	0.00000E+00	2.02183E+00
6.08000E+02	0.00000E+00	0.00000E+00	2.02828E+00
6.09000E+02	0.00000E+00	0.00000E+00	2.02953E+00
6.10000E+02	0.00000E+00	0.00000E+00	2.01779E+00
6.11000E+02	0.00000E+00	0.00000E+00	2.02244E+00
6.12000E+02	0.00000E+00	0.00000E+00	2.02779E+00
6.13000E+02	0.00000E+00	0.00000E+00	2.00669E+00
6.14000E+02	0.00000E+00	0.00000E+00	2.00401E+00
6.15000E+02	0.00000E+00	0.00000E+00	2.00644E+00
6.16000E+02	0.00000E+00	0.00000E+00	2.01277E+00
6.17000E+02	0.00000E+00	0.00000E+00	2.02399E+00
6.18000E+02	0.00000E+00	0.00000E+00	2.03806E+00
6.19000E+02	0.00000E+00	0.00000E+00	2.05127E+00
6.20000E+02	0.00000E+00	0.00000E+00	2.06292E+00
6.21000E+02	0.00000E+00	0.00000E+00	2.06974E+00
6.22000E+02	0.00000E+00	0.00000E+00	2.07274E+00
6.23000E+02	0.00000E+00	0.00000E+00	2.06807E+00
6.24000E+02	0.00000E+00	0.00000E+00	2.06010E+00
6.25000E+02	0.00000E+00	0.00000E+00	2.05250E+00
6.26000E+02	0.00000E+00	0.00000E+00	2.04714E+00
6.27000E+02	0.00000E+00	0.00000E+00	2.04350E+00
6.28000E+02	0.00000E+00	0.00000E+00	2.04460E+00
6.29000E+02	0.00000E+00	0.00000E+00	2.04099E+00
6.30000E+02	0.00000E+00	0.00000E+00	2.03758E+00
6.31000E+02	0.00000E+00	0.00000E+00	2.03748E+00
6.32000E+02	0.00000E+00	0.00000E+00	2.04125E+00
6.33000E+02	0.00000E+00	0.00000E+00	2.03643E+00
6.34000E+02	0.00000E+00	0.00000E+00	2.02365E+00
6.35000E+02	0.00000E+00	0.00000E+00	2.03135E+00
6.36000E+02	0.00000E+00	0.00000E+00	2.02753E+00
6.37000E+02	0.00000E+00	0.00000E+00	2.01365E+00
6.38000E+02	0.00000E+00	0.00000E+00	2.01581E+00
6.39000E+02	0.00000E+00	0.00000E+00	2.01955E+00
6.40000E+02	0.00000E+00	0.00000E+00	2.02854E+00
6.41000E+02	0.00000E+00	0.00000E+00	2.04572E+00
6.42000E+02	0.00000E+00	0.00000E+00	2.06894E+00
