date,dic
2016-04-30,27.11
2016-05-01,27.48
2016-05-02,27.68
2016-05-03,27.33
2016-05-04,26.66
2016-05-05,24.84
2016-05-06,22.63
2016-05-07,22.73
2016-05-08,23.82
2016-05-09,24.09
2016-05-10,24.28
2016-05-11,24.79
2016-05-12,25.19
2016-05-13,24.27
2016-05-14,22.76
2016-05-15,20.9
2016-05-16,21.31
2016-05-17,21.98
2016-05-18,23.03
2016-05-19,22.84
2016-05-20,21.44
2016-05-21,20.66
2016-05-22,19.42
2016-05-23,19.43
2016-05-24,19.92
2016-05-25,19.8
2016-05-26,19.71
2016-05-27,20.7
2016-05-28,21.53
2016-05-29,20.66
2016-05-30,20.91
2016-05-31,19.35
2016-06-01,18.66
2016-06-02,18.62
2016-06-03,17.57
2016-06-04,17.61
2016-06-05,16.98
2016-06-06,16.87
2016-06-08,16.24
2016-06-09,18.34
2016-06-10,18.36
2016-06-11,17.66
2016-06-12,17.6
2016-06-13,18.48
2016-06-14,19.49
2016-06-15,18.76
2016-06-16,18.22
2016-06-17,18.59
2016-06-18,18.0
2016-06-19,17.92
2016-06-20,17.67
2016-06-21,16.9
2016-06-22,16.65
2016-06-23,17.69
2016-06-24,17.65
2016-06-25,17.85
2016-06-26,17.64
2016-06-27,17.88
2016-06-28,18.0
2016-06-29,18.18
2016-07-13,20.01
2016-07-14,20.24
2016-07-15,20.09
2016-07-16,20.56
2016-07-18,18.89
2016-07-18,20.71
2016-07-19,20.67
2016-07-19,20.45
2016-07-19,20.38
2016-07-19,20.46
2016-07-19,20.61
2016-07-19,20.69
2016-07-19,20.59
2016-07-19,20.45
2016-07-19,20.42
2016-07-19,20.23
2016-07-19,20.21
2016-07-19,20.41
2016-07-19,20.27
2016-07-19,20.02
2016-07-19,19.88
2016-07-19,19.85
2016-07-19,19.86
2016-07-19,20.0
2016-07-19,19.98
2016-07-19,19.67
2016-07-19,19.43
2016-07-19,19.55
2016-07-19,19.53
2016-07-20,20.5
2016-07-21,20.62
2016-07-22,21.11
2016-07-23,21.33
2016-07-25,21.46
2016-07-26,21.66
2016-07-27,22.56
2016-07-28,23.07
2016-07-29,23.17
2016-07-30,22.89
2016-07-31,22.85
2016-08-01,22.7
2016-08-02,22.97
2016-08-04,22.64
2016-08-05,19.76
2016-08-06,20.45
2016-08-07,21.25
2016-08-08,21.69
2016-08-09,22.21
2016-08-10,22.62
2016-08-11,22.74
2016-08-12,23.6
2016-08-26,23.15
2016-08-27,23.44
2016-08-28,24.44
2016-08-29,21.76
2016-08-30,20.52
2016-08-31,21.14
2016-09-01,21.81
2016-09-02,21.65
2016-09-03,20.5
2016-09-04,20.68
2016-09-05,21.08
2016-09-06,21.45
2016-09-07,21.98
2016-09-08,22.29
2016-09-09,22.43
2016-09-10,22.61
2016-09-11,23.0
2016-09-12,22.45
2016-09-13,22.73
2016-09-14,22.56
2016-09-15,23.42
2016-09-16,23.5
2016-09-17,23.6
2016-09-18,23.6
2016-09-19,24.03
2016-09-20,24.26
2016-09-21,24.83
2016-09-22,23.6
2016-09-23,22.77
2016-09-24,23.72
2016-09-25,23.29
2016-09-26,23.32
2016-09-27,23.38
2016-09-28,23.34
2016-09-29,23.33
2016-09-30,23.27
2016-10-01,23.07
2016-10-02,23.1
2016-10-03,23.24
2016-10-04,22.97
2016-10-05,23.0
2016-10-06,23.27
2016-10-07,23.17
2016-10-08,23.15
2016-10-13,23.05
2016-10-14,23.1
2016-10-15,23.78
2016-10-16,23.5
2016-10-17,23.7
2016-10-18,23.55
2016-10-19,23.65
2016-10-20,23.41
2016-10-21,23.44
2016-10-22,23.62
2016-10-23,23.98
2016-10-24,24.52
2016-10-25,23.99
2016-10-26,23.77
2016-10-27,24.28
2016-10-28,23.65
2016-10-29,24.23
2016-10-30,24.82
2016-11-01,24.56
2016-11-04,25.3
2016-11-07,24.21
2016-11-10,25.08
2016-11-13,25.63
2016-11-16,26.61
2016-11-19,24.49
2016-11-22,24.63
2016-11-25,26.74
2016-11-28,25.35
2016-12-01,26.03
2016-12-04,25.47
2016-12-07,25.28
2016-12-10,24.96
2016-12-13,24.95
2016-12-16,24.83
2016-12-19,25.33
2016-12-22,25.52
2016-12-25,25.44
2016-12-28,25.36
2016-12-31,26.05
2017-01-03,25.8
2017-01-06,26.51
2017-01-09,25.52
2017-01-27,29.68
2017-01-30,29.37
2017-02-02,28.77
2017-02-05,28.96
2017-02-08,29.32
2017-02-11,28.47
2017-02-14,29.42
2017-02-17,29.53
2017-02-20,30.16
2017-02-23,29.23
2017-02-26,29.03
2017-03-01,29.78
2017-03-04,29.31
2017-03-07,29.81
2017-03-10,29.79
2017-03-13,29.53
2017-03-16,28.51
2017-03-19,28.72
2017-03-22,28.09
2017-03-25,29.42
2017-03-28,29.56
2017-03-31,29.55
2017-04-03,29.22
2017-04-06,30.6
2017-04-10,30.66
2017-04-11,29.95
2017-04-12,30.49
2017-04-13,29.01
2017-04-14,27.56
2017-04-15,26.39
2017-04-16,26.45
2017-04-17,26.42
2017-04-18,25.9
2017-04-19,24.73
2017-04-20,26.49
2017-04-21,26.44
2017-04-22,26.93
2017-04-23,27.26
2017-04-24,26.2
2017-04-25,26.51
2017-04-26,28.47
2017-04-27,28.13
2017-04-28,27.37
2017-04-29,28.29
2017-04-30,29.46
2017-05-01,28.8
2017-05-02,29.2
2017-05-03,29.51
2017-05-04,28.65
2017-05-05,26.94
2017-05-06,24.9
2017-05-07,23.9
2017-05-08,22.99
2017-05-09,23.68
2017-05-10,23.63
2017-05-11,23.7
2017-05-12,22.69
2017-05-13,21.77
2017-05-14,21.3
2017-05-15,20.95
2017-05-16,21.07
2017-05-17,21.45
2017-05-18,22.49
2017-05-19,23.3
2017-05-20,23.9
2017-05-21,24.01
2017-05-22,23.56
2017-05-23,23.43
2017-05-24,22.81
2017-05-25,20.81
2017-05-26,20.54
2017-05-27,19.75
2017-05-28,21.06
2017-05-29,20.64
2017-05-30,20.39
2017-05-31,20.03
2017-06-01,19.76
2017-06-02,19.78
2017-06-03,19.64
2017-06-04,19.58
2017-06-05,19.06
2017-06-06,18.79
2017-06-07,18.76
2017-06-08,19.22
2017-06-09,18.73
2017-06-10,18.82
2017-06-11,18.61
2017-06-12,18.86
2017-06-13,18.95
2017-06-14,19.71
2017-06-15,18.96
2017-06-16,18.45
2017-06-17,17.77
2017-06-18,17.26
2017-06-19,17.3
2017-06-20,17.37
2017-06-21,16.98
2017-06-22,17.08
2017-06-23,17.39
2017-06-24,18.43
2017-06-26,18.14
2017-06-28,17.94
2017-06-30,18.08
2017-07-02,18.11
2017-07-04,18.21
2017-07-06,17.63
2017-07-08,17.86
2017-07-10,17.33
2017-07-12,16.82
2017-07-14,19.41
2017-08-11,20.57
2017-08-13,23.6
2017-08-15,23.59
2017-08-17,23.71
2017-08-19,23.94
2017-08-21,23.8
2017-08-23,23.83
2017-08-25,24.5
2017-08-27,24.6
2017-08-29,25.03
2017-08-31,24.83
2017-09-02,24.96
2017-09-04,25.17
2017-09-06,25.26
2017-09-08,24.9
2017-09-10,25.11
2017-09-12,23.08
2017-09-14,25.02
2017-09-16,23.32
2017-09-18,23.93
2017-09-20,24.94
2017-09-22,25.28
2017-09-24,25.46
2017-09-26,25.52
2017-09-28,25.01
2017-09-30,25.17
2017-10-02,24.72
2017-10-04,24.94
2017-10-06,24.67
2017-10-08,24.68
2017-10-10,25.01
2017-10-12,25.1
2017-10-14,25.18
2017-10-16,24.98
2017-10-18,24.94
2017-10-20,25.28
2017-10-22,25.71
2017-10-24,25.38
2017-11-22,25.02
2017-11-25,25.19
2017-11-28,25.8
2017-11-30,25.54
2017-12-03,25.54
2017-12-06,23.26
2017-12-09,26.32
2017-12-12,25.98
2017-12-15,25.17
2017-12-18,26.33
2017-12-21,25.97
2017-12-24,25.42
2017-12-27,25.35
2017-12-30,25.85
2018-01-02,25.97
2018-01-05,26.72
2018-01-08,25.7
2018-01-11,25.6
2018-01-14,25.77
2018-01-17,26.4
2018-01-20,25.92
2018-01-23,26.0
2018-01-26,26.11
2018-01-29,25.96
2018-02-09,28.18
2018-02-12,28.05
2018-02-15,26.85
2018-02-18,27.89
2018-02-21,28.17
2018-02-24,27.35
2018-02-27,27.08
2018-03-02,26.98
2018-03-05,26.74
2018-03-08,27.08
2018-03-11,26.79
2018-03-14,26.89
2018-03-17,28.21
2018-03-20,26.47
2018-03-23,27.22
2018-03-26,27.33
2018-03-29,27.38
2018-04-01,25.84
2018-04-04,27.02
2018-04-07,25.88
2018-04-10,25.09
2018-04-13,25.25
2018-04-16,26.36
2018-04-18,32.02
2018-04-20,30.81
2018-04-22,31.05
2018-04-24,27.21
2018-04-26,25.74
2018-04-28,23.66
2018-04-30,23.13
2018-05-02,24.64
2018-05-04,26.05
2018-05-06,23.02
2018-05-08,21.37
2018-05-10,20.1
2018-05-12,19.8
2018-05-14,19.95
2018-05-16,18.82
2018-05-18,18.25
2018-05-20,18.93
2018-05-22,18.77
2018-05-24,17.91
2018-05-26,17.1
2018-05-28,16.67
2018-05-30,17.61
2018-06-01,16.75
2018-06-03,17.02
2018-06-05,16.69
2018-06-07,16.61
2018-06-09,18.4
2018-06-11,18.72
2018-06-13,18.5
2018-06-15,17.87
2018-06-17,14.7
2018-06-19,17.53
2018-06-21,18.1
2018-06-23,19.02
2018-06-25,19.59
2018-06-27,19.04
2018-06-29,19.32
2018-07-01,19.58
2018-07-03,19.64
2018-07-05,19.98
2018-07-07,20.54
2018-07-09,21.97
2018-07-11,21.21
2018-07-13,21.62
2018-07-15,22.65
2018-07-17,22.24
2018-07-19,22.79
2018-07-21,22.96
2018-07-23,22.44
2018-07-25,22.61
2018-07-27,23.38
2018-07-29,22.95
2018-07-31,23.02
2018-08-02,23.47
2018-08-04,23.41
2018-08-06,23.13
2018-08-08,23.67
2018-08-10,23.54
2018-08-12,23.79
2018-08-14,24.07
2018-08-16,24.06
2018-08-18,23.47
2018-08-20,23.56
2018-08-22,23.47
2018-08-24,23.54
2018-08-25,23.81
2018-08-26,25.46
2018-08-28,25.96
2018-08-30,25.65
2018-09-01,25.56
2018-09-03,25.06
2018-09-05,25.63
2018-09-07,25.08
2018-09-09,25.62
2018-09-11,25.55
2018-09-13,25.32
2018-09-15,25.6
2018-09-17,25.85
2018-09-19,25.43
2018-09-21,24.33
2018-09-23,25.05
2018-09-25,24.81
2018-09-27,25.23
2018-09-29,25.22
2018-10-01,25.06
2018-10-03,22.44
2018-10-05,22.07
2018-10-07,23.3
2018-10-09,23.62
2018-10-11,22.97
2018-10-13,10.88
2018-10-15,16.06
2018-10-17,15.31
2018-10-19,15.55
2018-10-21,13.5
2018-10-23,13.92
2018-10-25,15.97
2018-10-27,14.78
2018-10-29,16.46
2018-10-31,14.74
2018-11-02,12.64
2018-11-16,27.38
2018-11-20,25.68
2018-11-22,26.6
2018-11-25,26.11
2018-11-28,26.29
2018-12-01,25.65
2018-12-04,26.02
2018-12-07,25.73
2018-12-10,25.77
2018-12-13,26.38
2018-12-16,26.4
2018-12-19,26.02
2018-12-22,26.33
2018-12-25,26.21
2018-12-28,25.42
2019-01-03,25.5
2019-01-06,25.81
2019-01-09,25.64
2019-01-12,25.88
2019-01-15,26.02
2019-01-18,26.07
2019-01-21,25.96
2019-03-13,26.77
2019-03-16,28.08
2019-03-19,29.72
2019-03-22,29.58
2019-03-25,28.59
2019-03-28,27.78
2019-03-31,27.94
2019-04-03,27.83
2019-04-06,27.54
2019-04-09,26.67
2019-04-12,27.56
2019-04-15,25.66
2019-04-18,27.53
2019-04-21,24.92
2019-04-24,24.22
2019-04-25,24.209999999999997
2019-04-27,24.18
2019-04-29,25.919999999999998
2019-05-01,27.049999999999997
2019-05-03,27.15
2019-05-05,26.599999999999998
2019-05-13,23.86
2019-06-10,18.06
2019-06-10,17.99
2019-06-11,18.0
2019-06-11,18.22
2019-06-11,17.669999999999998
2019-06-11,17.57
2019-06-11,17.22
2019-06-11,17.139999999999997
2019-06-11,17.0
2019-06-11,16.99
2019-06-11,16.689999999999998
2019-06-11,16.849999999999998
2019-06-11,16.66
2019-06-11,16.9
2019-06-11,17.15
2019-06-11,17.349999999999998
2019-06-11,17.4
2019-06-11,17.61
2019-06-11,17.669999999999998
2019-06-11,17.639999999999997
2019-06-11,17.759999999999998
2019-06-11,17.86
2019-06-11,17.869999999999997
2019-06-11,17.95
2019-06-11,17.959999999999997
2019-06-12,19.64
2019-06-13,19.16
2019-06-14,18.27
2019-06-15,18.83
2019-06-16,18.55
2019-06-17,18.68
2019-06-18,18.92
2019-06-19,18.93
2019-06-20,18.37
2019-06-21,17.98
2019-06-22,18.25
2019-06-23,20.3
2019-06-24,21.1
2019-06-25,20.47
2019-06-26,18.8
2019-06-27,17.51
2019-06-28,17.05
2019-06-29,16.43
2019-06-30,16.57
2019-07-01,16.13
2019-07-02,16.18
2019-07-03,16.53
2019-07-04,16.67
2019-07-05,16.66
2019-07-07,16.37
2019-07-09,16.36
2019-07-11,16.85
2019-07-13,16.37
2019-07-15,15.969999999999999
2019-07-17,15.68
2019-07-19,15.940000000000001
2019-07-21,15.989999999999998
2019-07-23,16.05
2019-07-25,15.3
2019-07-26,15.64
2019-07-26,15.75
2019-07-26,15.75
2019-07-26,15.98
2019-07-26,16.04
2019-07-26,16.18
2019-07-26,16.16
2019-07-27,16.23
2019-07-27,16.15
2019-07-27,15.969999999999999
2019-07-27,15.690000000000001
2019-07-27,15.489999999999998
2019-07-27,15.23
2019-07-27,15.02
2019-07-27,14.89
2019-07-27,14.93
2019-07-27,14.97
2019-07-27,14.98
2019-07-27,15.059999999999999
2019-07-27,15.25
2019-07-27,15.2
2019-07-27,15.34
2019-07-27,15.57
2019-07-27,15.670000000000002
2019-07-27,15.760000000000002
2019-07-27,16.82
2019-07-29,16.84
2019-07-31,16.29
2019-08-02,17.1
2019-08-04,17.42
2019-08-06,17.2
2019-08-08,17.4
2019-08-10,17.48
2019-08-12,18.74
2019-08-14,18.88
2019-08-18,19.33
2019-08-20,19.62
2019-08-22,21.64
2019-08-24,21.82
2019-08-26,21.93
2019-08-28,21.97
2019-08-30,22.57
2019-09-01,22.68
2019-09-03,22.3
2019-09-05,22.51
2019-09-07,22.87
2019-09-09,23.47
2019-09-11,23.74
2019-09-13,23.91
2019-09-15,23.98
2019-09-17,23.82
2019-09-19,24.15
2019-09-21,24.29
2019-09-23,24.36
2019-09-25,24.42
2019-09-27,24.76
2019-09-29,24.63
2019-10-01,24.75
2019-10-03,24.7
2019-10-05,22.28
2019-10-07,24.05
2019-10-09,23.83
2019-10-11,24.41
2019-10-13,24.16
2019-10-15,24.42
2019-10-17,24.3
2019-10-19,23.94
2019-10-23,23.96
2019-10-25,25.03
2019-10-27,14.39
2019-10-30,25.81
2019-11-02,27.07
2019-11-05,26.18
2019-11-08,26.83
2019-11-11,26.66
2019-11-14,27.61
2019-11-17,26.41
2019-11-20,25.94
2019-11-23,26.0
2019-11-26,26.32
2019-11-29,24.91
2019-12-02,25.12
2019-12-05,24.56
2019-12-08,24.79
2019-12-11,25.18
2019-12-14,25.0
2019-12-17,25.26
2019-12-20,25.62
2019-12-23,25.63
2019-12-26,25.29
2019-12-29,25.34
2019-12-31,25.61
2020-01-01,25.83
2020-01-04,25.29
2020-01-07,25.36
2020-01-10,25.43
2020-01-16,25.73
2020-01-19,26.06
2020-01-22,27.11
2020-01-25,27.48
2020-01-28,26.43
2020-01-31,27.78
2020-02-03,26.84
2020-02-06,26.44
2020-02-09,25.71
2020-02-12,26.06
2020-02-15,26.25
2020-02-18,26.14
2020-02-21,26.23
2020-02-24,26.02
2020-02-27,25.81
2020-03-01,25.97
2020-03-04,25.58
2020-03-07,25.63
2020-03-10,25.75
2020-03-13,25.27
2020-03-16,26.0
2020-03-19,26.02
2020-03-22,26.18
2020-03-25,25.91
2020-03-30,27.01
2020-04-07,26.14
2020-04-11,24.43
2020-04-17,26.0
2020-04-21,27.61
2020-04-30,24.5
2020-05-02,22.54
2020-05-04,21.42
2020-05-06,22.17
2020-05-08,22.65
2020-05-10,21.95
2020-05-12,22.58
2020-05-14,21.94
2020-05-16,21.8
2020-05-18,19.71
2020-05-20,18.64
2020-05-22,19.49
2020-05-24,19.85
2020-05-26,19.54
2020-05-28,17.74
2020-05-30,16.55
2020-06-01,16.5
2020-06-05,16.52
2020-06-07,16.13
2020-06-09,17.44
2020-06-11,18.54
2020-06-13,16.9
2020-06-15,16.18
2020-06-16,17.82
2020-06-18,17.63
2020-06-20,18.26
2020-06-22,17.99
2020-06-24,17.32
2020-06-26,17.71
2020-06-28,17.48
2020-06-30,17.59
2020-07-02,18.23
2020-07-06,19.48
2020-07-08,19.17
2020-07-10,19.66
2020-07-12,19.47
2020-07-14,19.36
2020-07-16,20.15
2020-07-18,6.392
2020-07-20,21.02
2020-07-22,21.17
2020-07-24,20.58
2020-07-26,9.178
2020-07-28,20.26
2020-07-30,8.199
2020-08-01,21.43
2020-08-05,24.33
2020-08-07,24.16
2020-08-09,24.4
2020-08-11,23.94
2020-08-13,24.22
2020-08-15,23.27
2020-08-17,23.53
2020-08-25,24.19
2020-08-27,25.07
2020-08-29,24.17
2020-08-31,23.43
2020-09-02,23.74
2020-09-04,23.97
2020-09-06,23.67
2020-09-08,23.83
2020-09-10,23.34
2020-09-12,23.69
2020-09-14,23.33
2020-09-16,23.36
2020-09-17,24.66
2020-09-19,24.51
2020-09-21,24.58
2020-09-23,24.64
2020-09-25,24.87
2020-09-27,25.31
2020-09-29,25.08
2020-10-01,25.44
2020-10-03,25.6
2020-10-05,25.63
2020-10-07,25.57
2020-10-09,25.61
2020-10-11,25.83
2020-10-13,24.34
2020-10-15,26.46
2020-10-17,26.12
2020-10-19,25.96
2020-10-21,25.88
2020-10-23,25.93
2020-10-25,25.15
2020-10-27,26.06
2020-11-05,25.8
2020-11-08,25.71
2020-11-11,25.18
2020-11-14,26.52
2020-11-17,25.26
2020-11-20,24.92
2020-11-23,25.62
2020-11-26,25.69
2020-11-29,26.81
2020-12-02,26.24
2020-12-05,26.38
2020-12-08,26.32
2020-12-11,26.29
2020-12-14,25.63
2020-12-17,25.27
2020-12-20,25.33
2020-12-23,25.36
2020-12-26,25.51
2020-12-29,25.41
2021-01-01,25.52
2021-01-04,25.21
2021-01-07,25.38
2021-01-10,25.7
2021-01-13,26.25
2021-01-14,26.96
2021-01-17,26.32
2021-01-20,26.11
2021-01-23,26.73
2021-01-26,26.0
2021-01-29,26.04
2021-02-01,26.2
2021-02-04,26.18
2021-02-07,26.02
2021-02-10,25.8
2021-02-13,26.11
2021-02-16,25.88
2021-02-19,26.21
2021-02-22,25.66
2021-02-25,25.86
2021-02-28,26.06
2021-03-03,26.22
2021-03-06,26.08
2021-03-09,26.16
2021-03-12,25.99
2021-03-15,25.91
2021-03-18,25.7
2021-03-21,25.69
2021-04-29,24.75
2021-05-01,20.38
2021-05-03,18.79
2021-05-05,21.48
2021-05-07,19.53
2021-05-09,19.28
2021-05-11,20.73
2021-05-13,20.86
2021-05-15,18.77
2021-05-17,17.79
2021-05-19,18.77
2021-05-21,21.19
2021-05-23,21.19
2021-05-25,21.0
2021-05-27,21.75
2021-05-29,18.91
2021-05-31,20.62
2021-06-02,19.19
2021-06-04,17.62
2021-06-06,17.83
2021-06-08,18.06
2021-06-10,18.65
2021-06-12,17.83
2021-06-14,18.32
2021-07-16,23.49
2021-07-18,23.74
2021-07-20,23.97
2021-07-22,19.54
2021-07-24,19.52
2021-07-26,21.06
2021-07-31,24.12
2021-08-02,22.67
2021-08-04,22.48
2021-08-06,23.58
2021-08-08,24.22
2021-08-10,24.0
2021-08-12,24.57
2021-08-14,25.2
2021-08-16,25.1
2021-08-18,24.58
2021-08-20,23.08
2021-08-22,24.2
2021-08-25,26.08
2021-08-27,25.2
2021-08-29,26.97
2021-08-31,27.05
2021-09-02,25.71
2021-09-04,25.98
2021-09-06,27.1
2021-09-08,27.57
2021-09-10,27.67
2021-09-14,27.93
2021-09-16,27.76
2021-09-18,27.46
2021-09-20,26.68
2021-09-22,27.73
2021-09-24,27.01
2021-09-26,28.39
2021-09-28,28.13
2021-09-30,26.66
2021-10-02,26.35
2021-10-04,26.78
2021-10-06,25.23
2021-10-08,26.76
2021-10-10,26.05
2021-10-12,26.06
2021-10-14,24.88
2021-10-20,24.74
