date,nitrate
YYYY-MM-DD,uM
2021-03-03,1.9
2021-03-19,1.78
2021-03-25,1.93
2021-04-07,6.61
2021-05-17,4.79
2021-05-28,3.29
2021-06-04,4.23
2021-06-11,3.57
2021-06-18,2.78
2021-06-24,2.04
2021-07-02,1.42
2021-07-09,1.05
2021-07-15,0.86
2021-07-23,0.81
2021-07-30,0.9
2021-07-31,1.1
2021-08-06,1.84
2021-08-13,0.87
2021-08-19,1.03
2021-08-27,0.47
2021-09-03,0.4761
2021-10-01,0.4
2021-10-07,0.38
2021-10-15,1.65
2021-10-22,0.86
2021-10-27,0.67
2021-11-03,0.98
2021-11-11,0.97
