date,sulfate
YYYY-MM-DD,uM
2021-06-21,68.97
2021-06-29,46.44
2021-07-08,45.59
2021-07-21,37.03
2021-07-27,24.74
2021-08-05,26.92
2021-08-11,27.43
2021-08-18,25.06
2021-08-26,22.29
2021-08-30,22.48
2021-09-12,24.41
2021-10-13,22.64
2021-11-05,26.66
2022-01-26,33.25
2022-02-15,35.1
