date,sulfate
YYYY-MM-DD,uM
2021-06-14,7.871
2021-06-21,9.86
2021-06-29,6.7
2021-07-08,6.34
2021-07-21,5.46
2021-07-27,2.54
2021-08-05,4.06
2021-08-11,4.77
2021-08-18,3.96
2021-08-26,2.46
2021-08-30,2.88
2021-09-12,3.64
2021-10-13,5.23
2021-11-05,2.91
2021-12-16,4.11
2022-01-26,29.92
2022-02-15,31.49
