date,nitrate
YYYY-MM-DD,uM
2018-03-03,4.182
2018-03-17,3.5867
2018-04-14,3.5283
2018-05-07,2.8947
2018-05-25,3.0528
2018-06-08,2.8794
2018-06-15,2.7953
2018-06-25,2.4411
2018-07-09,2.3222
2018-07-15,2.1432
2018-08-17,1.9252
2018-08-24,3.3258
2018-08-31,22.8256
2018-09-07,2.4798
2018-09-14,3.308
2018-09-21,2.1378
2018-09-28,2.3738
