date,nitrate
YYYY-MM-DD,uM
2018-04-14,6.2393
2018-05-07,7.5932
2018-05-25,4.1186
2018-06-08,3.2693
2018-06-15,2.8228
2018-06-25,3.1598
2018-07-09,3.2231
2018-07-15,3.2851
2018-08-17,4.1562
2018-08-25,52.8256
2018-08-31,8.1951
2018-09-07,6.4277
2018-09-14,6.1001
2018-09-21,3.4949
2018-09-28,3.7791
