date,nitrate
YYYY-MM-DD,uM
2021-03-10,0.09
2021-04-14,0.56
2021-05-19,0.84
2021-05-28,0.09
2021-06-04,0.66
2021-06-11,0.14
2021-06-18,0.11
2021-06-24,0.26
2021-07-02,0.05
2021-07-09,0.04
2021-07-15,0.06
2021-07-23,0.5
2021-07-30,0.26
2021-08-06,0.13
2021-08-13,0.1
2021-08-19,0.11
2021-08-27,0.06
2021-09-03,0.0843
2021-10-01,0.71
2021-10-22,0.76
2021-11-03,0.46
2021-11-11,0.18
