date,nitrate
YYYY-MM-DD,uM
2021-06-04,0.04
2021-06-11,0.68
2021-06-18,0.55
2021-06-24,0.55
2021-07-02,0.3
2021-07-09,0.1
2021-07-15,0.15
2021-07-23,0.1
2021-07-30,0.28
2021-08-06,0.93
2021-08-13,0.21
2021-08-19,0.03
2021-08-27,0.04
2021-09-03,0.0474
2021-10-01,0.18
2021-10-15,0.1
2021-10-22,0.06
