date,fluoride
YYYY-MM-DD,uM
2021-03-10,9.73
2021-04-14,11.39
2021-05-19,12.67
2021-05-28,13.7
2021-06-04,12.59
2021-06-11,13.54
2021-06-24,23.42
2021-07-09,13.25
2021-07-15,12.64
2021-07-23,10.03
2021-07-30,8.82
2021-08-06,6.72
2021-08-13,10.14
2021-08-27,9.21
2021-09-03,6.5689
2021-10-01,6.09
2021-10-22,9.48
2021-11-03,12.44
2021-11-11,6.36
