date,fluoride
YYYY-MM-DD,uM
2021-03-03,6.16
2021-03-19,5.06
2021-03-25,3.45
2021-04-07,5.59
2021-05-17,18.9
2021-05-28,11.25
2021-06-04,4.41
2021-06-11,6.12
2021-06-18,5.55
2021-06-24,4.26
2021-07-02,8.3
2021-07-09,5.29
2021-07-15,7.16
2021-07-23,4.46
2021-07-30,4.94
2021-07-31,3.78
2021-08-06,13.7
2021-08-13,2.6
2021-08-19,3.66
2021-08-27,3.09
2021-09-03,2.8566
2021-10-01,5.01
2021-10-07,2.86
2021-10-15,11.98
2021-10-22,5.11
2021-10-27,3.74
2021-11-03,5.64
2021-11-11,3.19
