date,fluoride
YYYY-MM-DD,uM
2020-06-03,14.9716
2020-06-16,4.4014
2020-06-30,14.3331
2020-07-14,4.5209
2020-07-29,11.5413
2020-08-04,14.6321
2020-08-12,8.666
2021-04-28,14.3
2021-05-04,11.61
2021-05-13,14.6
2021-05-18,16.17
2021-06-02,31.03
2021-06-08,33.7
2021-06-15,11.38
2021-06-22,11.82
2021-07-07,10.9
2021-07-16,12.47
2021-07-20,19.29
2021-07-27,9.2
2021-08-04,13.35
2021-08-10,4.94
2021-08-17,28.07
