date,chloride
YYYY-MM-DD,uM
2020-02-26,49.49
2020-03-04,12.64
2020-03-10,14.87
2020-05-22,14.23
2020-06-27,12.04
2020-07-01,6.47
2020-07-06,6.5
2020-07-13,30.19
2020-07-15,91.36
2020-07-20,19.86
2020-07-22,9.12
2020-07-28,14.17
2020-08-04,8.7
2020-08-11,9.0
2020-08-18,6.91
2020-08-26,11.01
2020-09-15,16.92
2020-09-21,12.21
