date,nitrate
YYYY-MM-DD,uM
2021-06-14,0.1838
2021-06-21,0.17
2021-06-29,0.17
2021-07-08,0.29
2021-07-21,0.04
2021-07-27,0.37
2021-08-05,0.11
2021-08-11,0.05
2021-08-18,0.12
2021-08-26,0.04
2021-08-30,0.04
2021-09-12,0.07
2021-10-13,0.24
2021-11-05,0.7
2021-12-16,0.36
2022-01-26,0.6
2022-02-15,1.17
