date,nitrate
YYYY-MM-DD,uM
2020-02-26,5.57
2020-03-04,5.39
2020-03-10,5.34
2020-05-22,0.75
2020-06-27,0.23
2020-07-01,0.16
2020-07-06,3.05
2020-07-13,0.26
2020-07-15,0.2
2020-07-20,3.04
2020-07-22,0.49
2020-07-28,10.85
2020-08-04,0.27
2020-08-11,0.15
2020-08-18,0.29
2020-08-26,0.19
2020-09-15,0.15
2020-09-21,15.47
