date,chloride
YYYY-MM-DD,uM
2019-04-27,68.2767
2019-05-10,77.242005
2019-05-19,55.993275000000004
2019-05-24,83.53083500000001
2019-06-03,60.970455
2019-06-18,73.32832499999999
2019-07-01,75.710565
2019-07-09,72.04503500000001
2019-07-16,66.25605
2019-08-15,62.42036
2019-09-05,60.50251500000001
2019-10-02,58.08482500000001
2020-04-21,80.17372
2020-05-13,46.78336500000001
2020-05-28,46.974795
2020-06-10,44.667
2020-06-24,41.898355
2020-07-08,39.434580000000004
2020-08-03,40.501625000000004
2020-08-26,40.42009000000001
