date,nitrate
YYYY-MM-DD,uM
2018-04-14,5.8486
2018-05-25,4.0761
2018-06-08,10.9279
2018-06-15,5.5324
2018-06-25,4.934
2018-07-09,2.4586
2018-07-15,2.5213
2018-08-17,3.1488
2018-08-24,99.3575
2018-08-31,5.3457
2018-09-07,6.0456
2018-09-14,5.2254
2018-09-21,4.7609
2018-09-28,5.1769
