date,fluoride
YYYY-MM-DD,uM
2021-06-14,15.89
2021-06-21,10.69
2021-06-29,11.06
2021-07-08,11.9
2021-07-21,10.98
2021-07-27,9.58
2021-08-05,10.19
2021-08-11,9.08
2021-08-18,15.03
2021-08-26,10.03
2021-08-30,11.79
2021-09-12,11.02
2021-10-13,12.24
2021-11-05,11.31
2021-12-16,17.19
2022-01-26,10.57
2022-02-15,34.7
2022-03-10,8.43
