date,nitrate
YYYY-MM-DD,uM
2021-03-10,1.11
2021-04-14,5.83
2021-05-19,9.77
2021-05-28,8.09
2021-06-04,8.63
2021-06-11,8.1
2021-06-24,5.71
2021-07-09,4.17
2021-07-15,4.02
2021-07-23,3.33
2021-07-30,3.47
2021-08-06,2.61
2021-08-13,3.54
2021-08-27,2.95
2021-09-03,2.6711
2021-10-01,2.4
2021-10-22,5.39
2021-11-03,7.1
2021-11-11,6.44
