date,sulfate
YYYY-MM-DD,uM
2020-05-21,28.3343
2020-05-27,30.4472
2020-06-03,60.3403
2020-06-09,26.5353
2020-06-17,27.1435
2020-06-25,22.526
2020-06-30,21.2404
2020-07-07,20.5506
2020-07-14,18.3032
2020-07-21,21.7162
2020-07-27,22.7615
2020-08-02,23.4228
2020-08-10,24.3043
2020-08-18,29.9487
2020-08-24,26.567
2020-08-31,20.14
