date,fluoride
YYYY-MM-DD,uM
2021-06-04,86.69
2021-06-11,15.7
2021-06-24,61.16
2021-07-09,50.22
2021-07-15,96.28
2021-07-23,53.97
2021-07-30,12.84
2021-08-06,41.55
2021-08-13,5.73
2021-08-27,22.49
2021-09-03,35.7768
2021-10-01,35.84
2021-10-22,34.26
2021-11-03,33.61
2021-11-11,41.54
