date,sulfate
YYYY-MM-DD,uM
2021-03-03,532.84
2021-03-19,534.88
2021-03-25,670.57
2021-04-07,430.22
2021-05-17,186.23
2021-05-28,186.65
2021-06-04,155.06
2021-06-11,158.34
2021-06-18,216.97
2021-07-02,276.25
2021-07-09,334.8
2021-07-15,341.62
2021-07-30,348.1
2021-08-06,353.74
2021-08-13,414.96
2021-08-19,354.12
2021-08-27,411.82
2021-09-03,377.7428
2021-10-01,392.75
2021-10-07,444.11
2021-10-15,455.67
2021-10-22,417.83
2021-10-27,394.78
2021-11-03,384.15
2021-11-11,366.94
