date,chloride
YYYY-MM-DD,uM
2020-05-21,12.7881
2020-05-27,10.4147
2020-06-03,30.4646
2020-06-09,5.8109
2020-06-17,6.0262
2020-06-25,6.1692
2020-06-30,6.5239
2020-07-07,6.8186
2020-07-14,8.0889
2020-07-21,7.75
2020-07-27,5.6208
2020-08-02,7.9905
2020-08-10,9.5195
2020-08-18,8.7762
2020-08-24,7.1681
2020-08-31,6.44
