date,fluoride
YYYY-MM-DD,uM
2021-03-10,70.54
2021-04-14,70.76
2021-05-19,33.71
2021-05-28,53.47
2021-06-04,48.17
2021-06-11,63.71
2021-06-18,70.5
2021-06-24,70.19
2021-07-02,70.99
2021-07-09,69.34
2021-07-15,77.51
2021-07-23,68.18
2021-07-30,68.71
2021-08-06,66.15
2021-08-13,62.28
2021-08-19,62.47
2021-08-27,63.6
2021-09-03,63.0832
2021-10-01,71.43
2021-10-22,69.79
2021-11-03,63.26
2021-11-11,55.39
