date,chloride
YYYY-MM-DD,uM
2019-04-27,1908.8690600000002
2019-05-11,16.56933
2019-05-19,18.295745
2019-05-24,30.550810000000002
2019-06-03,16.91674
2019-06-18,19.926445000000005
2019-07-01,17.870345
2019-07-09,18.267385
2019-07-16,19.451415
2019-08-13,19.465595000000004
2019-09-05,18.515535
2019-10-02,16.50552
2020-05-13,17.990875
2020-05-28,19.653480000000002
2020-06-10,17.540660000000003
2020-06-24,18.781410000000005
2020-07-08,17.466215000000002
2020-08-03,17.824260000000002
2020-08-26,17.494575
