date,chloride
YYYY-MM-DD,uM
2018-03-03,5.4059
2018-03-17,4.6764
2018-04-15,8.2139
2018-05-07,8.7165
2018-06-08,4.5005
2018-06-15,5.1293
2018-06-25,4.6583
2018-07-11,3.6311
2018-07-15,5.8206
2018-08-17,4.599
2018-08-24,4.3536
2018-08-31,4.2275
2018-09-07,5.7422
2018-09-14,5.4167
2018-09-28,26.6167
