date,nitrate
YYYY-MM-DD,uM
2020-06-03,11.7512
2020-06-16,7.3172
2020-06-30,0.4803
2020-07-14,2.1646
2020-07-29,0.2334
2020-08-04,1.1943
2020-08-12,0.7151
2021-04-28,2.62
2021-05-04,0.84
2021-05-13,1.36
2021-05-18,1.19
2021-06-02,1.13
2021-06-08,1.09
2021-06-15,1.17
2021-06-22,0.09
2021-07-07,0.06
2021-07-16,0.64
2021-07-20,0.53
2021-07-27,0.69
2021-08-04,0.26
2021-08-10,1.11
2021-08-17,0.03
