date,nitrate
YYYY-MM-DD,uM
2018-03-03,4.2861
2018-03-17,4.4257
2018-04-15,10.4932
2018-05-07,3.631
2018-06-08,1.8089
2018-06-15,4.508
2018-06-25,2.2073
2018-07-11,2.3357
2018-07-15,2.4032
2018-08-17,2.864
2018-08-24,5.3004
2018-08-31,129.2382
2018-09-07,4.7849
2018-09-14,6.621
2018-09-28,10.0646
