date,nitrate
YYYY-MM-DD,uM
2021-03-03,1.05
2021-03-19,1.33
2021-03-25,5.1
2021-04-07,6.99
2021-05-17,3.31
2021-05-28,1.57
2021-06-04,2.02
2021-06-11,0.66
2021-06-18,0.6
2021-07-02,0.04
2021-07-09,0.36
2021-07-15,0.23
2021-07-30,0.43
2021-08-06,0.16
2021-08-13,0.22
2021-08-19,0.25
2021-08-27,0.19
2021-09-03,0.3879
2021-10-01,0.3
2021-10-07,0.18
2021-10-15,0.16
2021-10-22,0.49
2021-10-27,0.38
2021-11-03,0.54
2021-11-11,1.08
