date,sulfate
YYYY-MM-DD,uM
2021-03-03,551.91
2021-03-19,516.76
2021-03-25,507.95
2021-04-07,561.69
2021-05-17,420.55
2021-05-28,359.35
2021-06-04,406.71
2021-06-11,388.87
2021-06-18,417.8
2021-06-24,419.83
2021-07-02,451.98
2021-07-09,469.9
2021-07-15,495.98
2021-07-30,476.33
2021-08-06,498.5
2021-08-13,485.92
2021-08-19,473.65
2021-08-27,518.43
2021-09-03,521.1806
2021-10-01,548.38
2021-10-07,554.21
2021-10-15,601.3
2021-10-22,569.23
2021-10-27,557.28
2021-11-03,568.17
2021-11-11,524.83
