date,phosphate
YYYY-MM-DD,uM
2021-03-10,1.03
2021-04-14,1.11
2021-05-19,1.08
2021-05-28,2.35
2021-06-04,2.95
2021-06-11,3.83
2021-06-24,4.33
2021-07-09,5.27
2021-07-15,4.45
2021-07-23,8.51
2021-07-30,5.43
2021-08-06,3.81
2021-08-13,2.08
2021-08-19,6.24
2021-08-27,1.92
2021-09-03,6.7969
2021-10-01,3.46
2021-10-22,2.25
2021-11-03,1.67
2021-11-11,1.75
