date,sulfate
YYYY-MM-DD,uM
2020-02-26,129.9
2020-03-04,131.45
2020-03-10,129.33
2020-05-22,21.48
2020-06-27,30.25
2020-07-01,33.5
2020-07-06,37.25
2020-07-13,158.78
2020-07-15,41.67
2020-07-20,56.08
2020-07-22,56.13
2020-07-28,51.9
2020-08-04,55.79
2020-08-11,58.39
2020-08-18,62.94
2020-08-26,59.03
2020-09-15,72.68
2020-09-21,69.32
