date,chloride
YYYY-MM-DD,uM
2018-04-14,4.3215
2018-05-25,2.653
2018-06-08,5.6285
2018-06-15,2.1623
2018-06-25,4.8936
2018-07-09,2.5215
2018-07-15,1.9709
2018-08-17,3.7961
2018-08-24,2.9929
2018-08-31,2.5915
2018-09-07,3.1496
2018-09-14,5.4205
2018-09-21,5.0467
2018-09-28,6.2019
