date,sulfate
YYYY-MM-DD,uM
2021-03-10,6.9
2021-04-14,343.24
2021-05-19,583.45
2021-05-28,517.31
2021-06-04,1014.26
2021-06-11,457.05
2021-06-18,238.88
2021-06-24,136.15
2021-07-02,21.17
2021-07-09,18.64
2021-07-15,19.02
2021-07-23,19.3
2021-07-30,13.31
2021-08-06,14.12
2021-08-13,12.56
2021-08-19,10.37
2021-08-27,13.36
2021-09-03,9.4358
2021-10-01,11.07
2021-10-22,10.15
2021-11-03,15.78
2021-11-11,5.56
