date,fluoride
YYYY-MM-DD,uM
2018-03-03,1.7611
2018-03-17,2.1777
2018-04-15,2.0768
2018-05-07,1.8307
2018-06-08,3.4219
2018-06-15,2.0621
2018-06-25,3.3637
2018-07-11,3.4285
2018-07-15,6.8739
2018-08-17,1.8015
2018-08-24,3.5176
2018-08-31,3.6128
2018-09-07,4.5934
2018-09-14,2.4708
2018-09-28,3.4294
