TIME_UNITS h
DATA_UNITS m
!h  x   y   z
0.0000E+00	0.0000E+00	0.0000E+00	1.6798E+00
1.0000E+00	0.0000E+00	0.0000E+00	1.6798E+00
2.0000E+00	0.0000E+00	0.0000E+00	1.7040E+00
3.0000E+00	0.0000E+00	0.0000E+00	1.7257E+00
4.0000E+00	0.0000E+00	0.0000E+00	1.7482E+00
5.0000E+00	0.0000E+00	0.0000E+00	1.7704E+00
6.0000E+00	0.0000E+00	0.0000E+00	1.7915E+00
7.0000E+00	0.0000E+00	0.0000E+00	1.8102E+00
8.0000E+00	0.0000E+00	0.0000E+00	1.8035E+00
9.0000E+00	0.0000E+00	0.0000E+00	1.6484E+00
1.0000E+01	0.0000E+00	0.0000E+00	1.6601E+00
1.1000E+01	0.0000E+00	0.0000E+00	1.6287E+00
1.2000E+01	0.0000E+00	0.0000E+00	1.6378E+00
1.3000E+01	0.0000E+00	0.0000E+00	1.6451E+00
1.4000E+01	0.0000E+00	0.0000E+00	1.6448E+00
1.5000E+01	0.0000E+00	0.0000E+00	1.6514E+00
1.6000E+01	0.0000E+00	0.0000E+00	1.6699E+00
1.7000E+01	0.0000E+00	0.0000E+00	1.6679E+00
1.8000E+01	0.0000E+00	0.0000E+00	1.6779E+00
1.9000E+01	0.0000E+00	0.0000E+00	1.6853E+00
2.0000E+01	0.0000E+00	0.0000E+00	1.6838E+00
2.1000E+01	0.0000E+00	0.0000E+00	1.6826E+00
2.2000E+01	0.0000E+00	0.0000E+00	1.6811E+00
2.3000E+01	0.0000E+00	0.0000E+00	1.6851E+00
2.4000E+01	0.0000E+00	0.0000E+00	1.6944E+00
2.5000E+01	0.0000E+00	0.0000E+00	1.7075E+00
2.6000E+01	0.0000E+00	0.0000E+00	1.7240E+00
2.7000E+01	0.0000E+00	0.0000E+00	1.7418E+00
2.8000E+01	0.0000E+00	0.0000E+00	1.7646E+00
2.9000E+01	0.0000E+00	0.0000E+00	1.7845E+00
3.0000E+01	0.0000E+00	0.0000E+00	1.8082E+00
3.1000E+01	0.0000E+00	0.0000E+00	1.8266E+00
3.2000E+01	0.0000E+00	0.0000E+00	1.8160E+00
3.3000E+01	0.0000E+00	0.0000E+00	1.6794E+00
3.4000E+01	0.0000E+00	0.0000E+00	1.6883E+00
3.5000E+01	0.0000E+00	0.0000E+00	1.6622E+00
3.6000E+01	0.0000E+00	0.0000E+00	1.6674E+00
3.7000E+01	0.0000E+00	0.0000E+00	1.6695E+00
3.8000E+01	0.0000E+00	0.0000E+00	1.6676E+00
3.9000E+01	0.0000E+00	0.0000E+00	1.6732E+00
4.0000E+01	0.0000E+00	0.0000E+00	1.6866E+00
4.1000E+01	0.0000E+00	0.0000E+00	1.6987E+00
4.2000E+01	0.0000E+00	0.0000E+00	1.6968E+00
4.3000E+01	0.0000E+00	0.0000E+00	1.7030E+00
4.4000E+01	0.0000E+00	0.0000E+00	1.6963E+00
4.5000E+01	0.0000E+00	0.0000E+00	1.6930E+00
4.6000E+01	0.0000E+00	0.0000E+00	1.6828E+00
4.7000E+01	0.0000E+00	0.0000E+00	1.6816E+00
4.8000E+01	0.0000E+00	0.0000E+00	1.6800E+00
4.9000E+01	0.0000E+00	0.0000E+00	1.6856E+00
5.0000E+01	0.0000E+00	0.0000E+00	1.7062E+00
5.1000E+01	0.0000E+00	0.0000E+00	1.7242E+00
5.2000E+01	0.0000E+00	0.0000E+00	1.7374E+00
5.3000E+01	0.0000E+00	0.0000E+00	1.7561E+00
5.4000E+01	0.0000E+00	0.0000E+00	1.7683E+00
5.5000E+01	0.0000E+00	0.0000E+00	1.7599E+00
