date,titanium
YYYY-MM-DD,ppb
2020-05-21,7.989579999999999
2020-05-27,1.84089
2020-06-03,2.50904
2020-06-09,1.36927
2020-06-17,3.8877
2020-06-25,0.94977
2020-06-30,0.60909
2020-07-07,1.27737
2020-07-14,3.2218999999999998
2020-07-22,2.97228
2020-07-27,3.0073
2020-08-02,2.82148
2020-08-10,0.0
2020-08-18,0.0
2020-08-24,0.2812
2020-08-31,0.8068
2020-09-15,0.0
2020-09-22,0.27581
2020-09-28,0.31013999999999997
2020-10-08,0.0
2020-10-14,0.2952
2020-10-22,3.51887
2020-11-11,0.0
2020-12-08,0.24381
2020-12-29,0.39729000000000003
2021-01-29,2.3715900000000003
2021-02-09,2.39581
2021-03-10,5.252559999999999
2021-04-16,5.51318
2021-04-29,2.41513
2021-05-12,2.6057
2021-05-20,2.8313800000000002
2021-05-26,3.26384
2021-06-01,2.33044
2021-06-08,2.92586
2021-06-14,1.4777399999999998
2021-06-21,1.2967799999999998
2021-06-29,1.63742
2021-07-08,1.0823099999999999
2021-07-21,1.55594
2021-08-05,1.1434
2021-08-11,0.61636
2021-08-18,0.92482
2021-08-26,0.75625
2021-08-30,1.1320700000000001
2021-09-12,0.80175
2021-10-06,1.21639
2021-10-13,0.6512249999999999
2021-11-05,1.1480228000000001
2021-11-12,0.468779
2021-12-16,1.6170689
