date,manganese
YYYY-MM-DD,ppb
2020-05-21,2.20967
2020-05-27,0.6983499999999999
2020-06-03,0.7724599999999999
2020-06-09,0.69285
2020-06-17,8.93996
2020-06-25,0.53823
2020-06-30,0.59919
2020-07-07,0.45122
2020-07-14,1.7024400000000002
2020-07-22,0.73569
2020-07-27,1.3100999999999998
2020-08-02,0.6596000000000001
2020-08-10,0.39304
2020-08-18,0.8018799999999999
2020-08-24,0.80813
2020-08-31,1.25218
2020-09-15,1.22732
2020-09-22,1.59996
2020-09-28,2.9001
2020-10-08,0.81542
2020-10-14,0.8834
2020-10-22,4.947559999999999
2020-11-11,0.8589800000000001
2020-12-08,0.81113
2020-12-29,2.53369
2021-01-29,1.19627
2021-02-09,1.03858
2021-03-10,2.1851000000000003
2021-04-16,2.0730199999999996
2021-04-29,1.1783299999999999
2021-05-12,1.31411
2021-05-20,1.5237500000000002
2021-05-26,1.5585099999999998
2021-06-01,0.96105
2021-06-08,2.63558
2021-06-14,1.9889000000000001
2021-06-21,2.7203100000000004
2021-06-29,3.0633500000000002
2021-07-08,0.83558
2021-07-21,0.89281
2021-08-05,0.81281
2021-08-11,1.02839
2021-08-18,0.5158200000000001
2021-08-26,0.50588
2021-08-30,1.18784
2021-09-12,0.5022
2021-10-06,1.20069
2021-10-13,2.0161515
2021-11-05,3.9183379
2021-11-12,1.3867043000000001
2021-12-16,75.9648569
