date,potassium
YYYY-MM-DD,ppb
2015-06-02,54.48759
2015-06-12,24.8546906769755
2015-06-13,7.60794068178119
2015-06-18,22.07638
2015-07-06,8.609075056744825
2015-07-10,3.723583910076096
2015-07-15,21.18103
2015-08-02,14.41746
2015-11-04,3.95797
2015-11-23,43.2366
2015-11-28,6.88492
2016-05-27,13.423182551999998
2016-06-04,25.8190164918
2016-06-08,8.1861
2016-06-11,28.326774325
2016-06-17,15.308159999999999
2016-07-08,12.89555
2016-07-14,4.18211
2016-07-16,10.39625
2016-07-22,7.59283
2016-07-29,4.37753
2016-08-11,5.809379999999999
2016-08-19,7.270020000000001
2016-08-26,5.31024
2016-09-02,8.170119999999999
2016-09-16,11.78447
2016-10-12,3.97919
2016-10-19,12.746569999999998
2016-10-27,4.932119999999999
2016-11-03,13.680000000000001
2016-11-12,7.31063
2016-12-04,11.354059999999999
2017-03-27,18.92098
2017-06-23,23.41365
2017-06-30,3.54951
2017-07-13,0.0
2017-07-14,4.36865
2017-07-17,19.770970000000002
2017-07-30,2.8508899999999997
2017-08-11,10.61448
2017-08-25,3.05107
2017-08-31,17.85453
2017-09-18,11.80865
2017-09-27,13.837980000000002
2017-10-14,7.40704
2017-10-19,13.36018
2017-10-23,3.30375
2017-10-24,6.100029999999999
2017-11-03,0.02193
2017-11-14,6.0026
2017-11-16,3.68705
2017-12-19,6.46289
2018-01-06,10.16064
2018-01-25,7.71922
2018-01-29,4.42592
2018-03-03,6.53575
2018-03-04,3.15193
2018-03-13,6.39645
2018-03-17,2.83333
2018-05-07,4.2722
2018-05-25,3.85722
2018-06-03,12.029160000000001
2018-06-08,12.67533
2018-06-15,2.7024399999999997
2018-06-25,9.64117
2018-07-09,5.1665600000000005
2018-08-10,6.76327
2018-08-17,6.51205
2018-08-24,6.5366800000000005
2018-08-25,2.99195
2018-08-31,9.5038
2018-09-07,37.614580000000004
2018-09-14,40.62622
2018-09-21,19.33833
2018-10-11,0.0
2018-10-12,46.4969
2018-10-18,26.74305
2018-10-25,9.79608
2018-11-02,11.471229999999998
2018-11-10,23.88364
2018-11-16,0.0
2018-11-17,21.68558
2019-07-27,25.713590000000003
2019-08-13,20.81536
