date,magnesium
YYYY-MM-DD,ppb
2019-04-27,19852.926359999998
2019-05-10,20228.064449999998
2019-05-19,21241.98319
2019-05-24,21879.646389999998
2019-06-03,17857.692039999998
2019-06-18,16480.14958
2019-07-01,15071.67946
2019-07-09,14401.64845
2019-07-16,13049.31673
2019-08-15,12590.895
2019-09-05,9449.2202
2019-10-02,10824.159950000001
2020-04-21,10004.48558
2020-05-13,11994.336290000001
2020-05-28,10265.976270000001
2020-06-10,10697.05473
2020-06-24,10290.383999999998
2020-07-08,8736.043160000001
2020-08-04,9383.36476
2020-08-26,9004.0374
2020-09-29,8461.33738
2020-11-03,9073.47883
2021-05-10,7667.799800000001
2021-05-24,8816.66631
2021-06-17,8860.1196641
2021-06-30,8078.3527847000005
2021-07-22,6981.3401985
2021-08-20,7091.9584941
