date,zirconium
YYYY-MM-DD,ppb
2020-05-22,0.28457
2020-05-29,0.27575
2020-06-05,0.18358
2020-06-12,0.14689000000000002
2020-06-19,0.26064
2020-06-26,0.14455
2020-07-02,0.16611
2020-07-10,0.12744
2020-07-17,0.14751
2020-07-23,0.17888
2020-07-30,0.15877
2020-08-07,0.16652
2020-08-14,0.16386
2020-08-20,0.15073
2020-08-27,0.13262
2020-09-03,0.16657000000000002
2020-09-11,0.15948
2020-09-18,0.15195
2020-09-24,0.17097
2020-10-01,0.15685000000000002
2020-10-08,0.14687
2020-10-16,0.13974
2020-10-23,0.1353
2020-10-27,0.15805
2020-11-06,0.13292
2020-11-20,0.14777
2021-05-19,0.14
2021-05-28,0.14447
2021-06-04,0.14065
2021-06-11,0.13538
2021-06-24,0.18256
2021-07-09,0.12367
2021-07-15,0.14559
2021-07-23,0.31886
2021-07-30,0.10968
2021-08-06,0.09011
2021-08-13,0.019226200000000002
2021-08-27,0.0177824
2021-09-03,0.0268018
2021-10-01,0.023886900000000003
2021-10-07,0.0166157
2021-10-22,0.0082312
2021-11-03,0.0458903
2021-11-11,0.015160900000000001
