date,silicon
YYYY-MM-DD,ppb
2017-03-17,38.35716
2017-03-23,0.0
2017-05-03,0.0
2017-05-06,5928.7679100000005
2017-05-11,345.46982
2017-05-15,5683.73206
2017-06-22,5600.39495
2017-10-29,6596.92131
2019-04-06,10.750589999999999
2019-04-06,356.40885
2020-07-14,5739.65293
2020-07-21,5854.01359
2020-07-29,5851.37603
2020-08-04,5916.3562
2020-08-12,5833.313399999999
2020-08-19,5917.258110000001
2020-08-24,5670.011839999999
2020-09-01,5586.03489
2020-09-14,5866.268330000001
2020-09-23,6086.05703
2020-09-29,5944.80266
2020-10-05,5935.71219
2020-10-13,6109.72312
2020-10-22,6227.15146
2020-10-28,5988.880349999999
2020-11-03,6079.55398
2020-11-19,6108.0862
2021-04-28,5765.5992400000005
2021-05-04,5799.19887
2021-05-13,5516.27966
2021-05-18,5641.447899999999
2021-05-27,5749.74706
2021-06-02,5522.65034
2021-06-08,5681.02535
2021-06-15,5575.17733
2021-06-22,5618.463339999999
2021-07-01,5845.240760000001
2021-07-07,5672.97784
2021-07-16,4979.4766246
2021-07-20,5252.8839534
2021-07-27,5179.9439862
2021-08-04,5067.0014762
2021-08-10,4841.2971765
2021-08-17,4888.6170448
2021-08-24,4862.6491382
2021-08-31,4797.0808676
2021-09-08,4963.4842637
2021-09-27,5234.2159067
2021-10-04,5135.895771699999
2021-10-15,4481.811367
