date,aluminum
YYYY-MM-DD,ppb
2014-12-12,25.13598
2015-01-24,21.93636
2015-02-07,27.63519
2015-02-19,24.68416
2015-03-16,17.091549999999998
2015-04-19,53.46237000000001
2015-05-11,96.16484
2015-05-24,51.307809999999996
2015-06-02,83.60773
2015-06-18,153.6097
2015-07-02,45.86861
2015-07-15,106.47166
2015-08-02,18.47439
2015-08-09,19.751669999999997
2015-10-04,163.15877
2015-10-13,146.00987
2015-10-26,163.68646999999999
2015-11-09,153.47527
2015-11-23,150.48922
2015-12-09,139.11607999999998
2015-12-30,152.14557
2016-01-08,136.58402
2016-01-18,143.47839
2016-01-28,166.91106000000002
2016-02-12,146.17032999999998
2016-02-21,160.35378000000003
2016-03-09,151.09843
2016-03-24,140.68741
2016-03-31,161.58909999999997
2016-04-08,33.0901
2016-04-21,41.20411
2016-05-02,20.044226369399997
2016-05-12,30.965738764500003
2016-05-20,62.6790233644
2016-05-27,60.041660978399996
2016-06-04,69.115701474
2016-06-11,77.4418672118
2016-06-17,76.49673
2016-06-27,61.612669999999994
2016-07-08,33.12639
2016-07-15,26.11585
2016-07-22,24.21978
2016-07-29,21.14548
2016-08-05,23.21802
2016-08-12,28.151049999999998
2016-08-19,27.674349999999997
2016-08-26,25.60499
2016-08-27,8.8264
2016-09-02,35.66847
2016-09-09,20.261
2016-09-16,1498.66377
2016-09-23,27.245020000000004
2016-09-30,21.714380000000002
2016-10-12,16.31769
2016-10-19,11.42214
2016-10-27,11.56892
2016-11-03,10.62673
2016-11-12,10.88369
2016-11-23,19.10681
2016-12-04,25.272730000000003
2016-12-19,18.92098
2017-03-19,15.89555
2017-04-12,16.46619
2017-04-30,34.80378
2017-05-14,79.57597
2017-05-30,60.14173
2017-06-15,111.00428000000001
2017-06-30,66.55096999999999
2017-07-13,44.251560000000005
2017-07-30,34.10284
2017-08-25,15.60468
2017-09-14,16.59165
2017-09-27,15.67591
2017-10-14,15.883140000000001
2017-10-23,15.412289999999999
2017-10-29,28.54179
2017-11-03,16.18857
2017-11-16,21.01516
2018-03-04,25.18317
2018-05-25,64.95075
2018-06-08,63.98792
2018-06-15,46.04546
2018-06-25,28.023400000000002
2018-07-09,22.98066
2018-07-15,22.550500000000003
2018-08-10,22.559330000000003
2018-08-17,16.18782
2018-08-24,14.85368
2018-09-07,34.21907
2018-09-14,22.9143
2018-09-21,19.72943
2018-10-05,27.41313
2018-10-12,84.18661999999999
2018-10-18,144.42595
2018-10-25,26.99679
2018-11-02,26.17826
2018-11-10,20.21867
2018-11-17,21.81479
2019-02-27,62.961349999999996
2019-03-21,27.559399999999997
2019-03-30,26.10493
2019-04-18,73.3405
2019-05-08,40.472260000000006
2019-06-05,71.70571
2019-06-11,63.4281
2019-06-21,71.04136
2019-06-27,63.914559999999994
2019-07-05,65.79259
2019-07-14,54.60438
2019-07-19,43.511759999999995
2019-07-26,27.94438
2019-08-02,28.272620000000003
2019-08-09,42.20865
2019-08-16,30.0333
2019-08-23,5535.788860000001
2019-08-30,482.87888000000004
2019-09-06,687.63699
2019-09-13,350.43436999999994
2019-09-20,17.174100000000003
2019-09-27,73.81803
2019-10-04,15.23091
2019-10-11,21.599849999999996
2019-10-19,16.695819999999998
2019-10-25,55.843540000000004
2019-11-03,11.48185
2019-11-08,3.1302999999999996
2019-11-15,1.43489
2019-11-22,0.0629
2019-12-04,0.0
2019-12-12,0.0
2019-12-20,0.0
2020-01-08,123.58288999999999
2020-01-21,0.0
2020-01-28,0.0
2020-02-11,26.45901
2020-02-20,28.597700000000003
2020-03-11,23.994369999999996
2020-03-17,28.681510000000003
2020-04-03,25.349420000000002
2020-04-09,33.55636
2020-04-14,25.89604
2020-04-24,24.54562
2020-05-22,75.31435
2020-05-29,71.89054999999999
2020-06-05,81.58794
2020-06-12,70.96091
2020-06-19,58.031220000000005
2020-06-26,53.07585
2020-07-02,46.23037
2020-07-10,37.52072
2020-07-17,40.779959999999996
2020-07-23,31.12999
2020-07-30,31.48987
2020-08-07,40.74233
2020-08-14,29.614910000000002
2020-08-20,33.65276
2020-08-27,38.37824
2020-09-03,108.21788
2020-09-11,28.882599999999996
2020-09-18,25.55622
2020-09-24,37.33021
2020-10-01,39.20756
2020-10-08,28.98523
2020-10-16,27.09892
2020-10-23,29.327109999999998
2020-10-27,28.319830000000003
2020-11-06,28.96953
2020-11-13,25.99945
2020-11-20,32.554140000000004
2020-12-04,28.81989
2021-01-08,79.91386
2021-01-15,26.94063
2021-01-28,28.172649999999997
2021-02-11,27.84654
2021-03-03,33.964780000000005
2021-03-19,32.15918
2021-03-25,33.10277
2021-04-07,34.53734
2021-05-17,46.38592
2021-05-28,52.49059
2021-06-04,63.89703
2021-06-11,61.88174
2021-06-18,45.781710000000004
2021-07-02,87.83365
2021-07-09,20.4193
2021-07-15,87.0641
2021-07-30,21.85755
2021-08-06,25.23049
2021-08-13,31.0869216
2021-08-19,23.616941599999997
2021-08-27,26.841849999999997
2021-09-03,23.5100971
2021-10-01,24.5994604
2021-10-07,25.505108
2021-10-22,46.4294392
2021-10-27,23.4501986
2021-11-03,41.4974212
2021-11-11,32.1293626
2022-10-15,18.8596532
