date,silver
YYYY-MM-DD,ppb
2019-04-27,0.32731000000000005
2019-05-10,0.22188
2019-05-19,0.23168999999999998
2019-05-24,1.27723
2019-06-03,1.38684
2019-06-18,0.0
2019-07-01,0.0
2019-07-09,0.27226
2019-07-16,0.11776
2019-08-15,2.59407
2019-09-05,2.62696
2019-10-02,2.42717
2020-04-21,3.9775899999999997
2020-05-13,4.1052
2020-05-28,4.02147
2020-06-10,4.30295
2020-06-24,4.41561
2020-07-08,4.28493
2020-08-04,3.94295
2020-08-26,3.9681100000000002
2020-09-29,0.037360000000000004
2020-11-03,0.03107
2021-05-10,0.0
2021-05-24,0.24691999999999997
2021-06-17,0.059258000000000005
2021-06-30,0.038146
2021-07-22,0.010116400000000001
2021-08-20,0.025615
