date,potassium
YYYY-MM-DD,ppb
2019-05-30,1258.4079
2019-06-12,1080.01639
2019-06-19,1062.98594
2019-06-29,1067.45506
2019-07-15,1019.97725
2019-07-18,1097.83411
2019-07-24,1040.47472
2019-07-30,1005.0261899999999
2019-08-06,991.92455
2019-08-14,1027.99612
2019-08-21,996.4556600000001
2020-01-15,1042.37617
2020-02-08,976.35992
2020-02-18,1134.75378
2020-03-05,971.1814400000001
2020-03-18,971.24413
2020-03-30,990.8868
2020-08-30,1104.45552
2020-09-10,1100.17227
2020-09-18,1089.49263
2020-09-28,1084.16751
2020-10-06,1102.40625
2020-10-16,1080.347
2020-10-23,1089.93472
2020-10-30,1114.4883
2020-11-06,1066.4879700000001
2020-11-14,1097.17957
