date,nickel
YYYY-MM-DD,ppb
2014-12-07,0.0
2015-02-07,0.0
2015-02-19,0.0
2015-03-16,0.0
2015-04-19,0.39844999999999997
2015-05-02,1.1700599999999999
2015-05-11,1.2593999999999999
2015-05-24,1.28777
2015-06-02,1.03372
2015-06-18,0.55497
2015-07-02,0.7206400000000001
2015-07-15,0.72226
2015-08-02,0.01351
2015-08-09,0.0
2015-10-04,1.27086
2015-10-13,1.40609
2015-11-09,1.52123
2015-11-23,1.40641
2015-12-09,1.3882400000000001
2015-12-30,1.4546999999999999
2016-01-08,1.3178
2016-01-18,1.53803
2016-01-28,1.41514
2016-02-12,1.34259
2016-02-21,1.60366
2016-03-09,1.56199
2016-03-24,1.74518
2016-03-31,1.67017
2016-04-08,1.67146
2016-04-21,1.75815
2016-05-02,1.4720965433999997
2016-05-12,1.1169124819
2016-05-20,1.2833053017000002
2016-05-27,1.4421094842
2016-06-04,0.8645920716
2016-06-11,1.0201927419999999
2016-06-17,0.78403
2016-06-27,0.7305300000000001
2016-07-08,0.9857499999999999
2016-07-15,1.09856
2016-07-22,1.05672
2016-07-29,1.13725
2016-08-05,1.09144
2016-08-12,1.04252
2016-08-19,1.03054
2016-08-26,1.15129
2016-09-02,1.1226
2016-09-09,1.26169
2016-09-16,1.3619800000000002
2016-09-23,1.7501900000000001
2016-09-30,1.42375
2016-10-12,2.16705
2016-10-19,1.79682
2016-10-27,1.60686
2016-11-03,1.76314
2016-11-12,1.805
2016-11-23,2.24912
2016-12-04,1.59463
2017-02-01,1.6936399999999998
2017-03-19,1.8085799999999999
2017-04-12,1.72682
2017-04-30,1.6037100000000002
2017-05-11,1.46092
2017-05-14,1.48237
2017-05-30,1.46039
2017-06-15,1.21223
2017-06-30,1.1444699999999999
2017-07-13,1.04498
2017-07-30,1.48426
2017-08-25,1.54795
2017-09-14,4.41765
2017-09-27,1.6656099999999998
2017-10-14,1.6336400000000002
2017-10-23,1.68207
2017-11-03,1.7247100000000002
2017-11-16,1.8160100000000001
2018-03-04,1.5240600000000002
2018-03-17,1.51008
2019-03-21,1.70527
2019-03-30,1.68581
2019-04-18,1.6246399999999999
2019-05-02,1.64967
2019-05-08,1.64821
2019-05-31,0.8798400000000001
2019-06-05,0.81043
2019-06-11,0.68077
2019-06-21,0.59043
2019-06-27,1.16233
2019-07-05,1.2476
2019-07-14,1.17122
2019-07-19,14.28143
2019-07-26,1.0797700000000001
2019-08-02,1.65375
2019-08-09,0.99407
2019-08-16,0.87457
2019-08-23,0.9619900000000001
2019-08-30,50.03343
2019-09-06,10.66287
2019-09-13,1.28308
2019-09-20,0.9643999999999999
2019-09-27,1.01141
2019-10-04,1.05303
2019-10-11,1.15412
2019-10-19,1.07622
2020-02-11,1.7996999999999999
2020-02-20,1.80775
2020-03-01,1.43941
2020-03-11,1.89887
2020-03-17,1.66127
2020-04-03,1.7651
2020-04-09,1.71261
2020-04-14,1.63544
2020-04-24,1.98183
2020-04-28,1.8805399999999999
2020-05-14,1.95642
2020-05-22,1.7912400000000002
2020-05-29,1.9661400000000002
2020-06-05,2.00015
2020-06-12,26.226470000000003
2020-06-19,6.82194
2020-06-26,0.9878
2020-07-02,1.33502
2020-07-10,1.01315
2020-07-17,1.21739
2020-07-23,1.2377799999999999
2020-07-30,1.22925
2020-08-07,1.4777799999999999
2020-08-14,1.3858300000000001
2020-08-20,1.30612
2020-08-27,1.5176100000000001
2020-09-03,1.75771
2020-09-11,1.5967500000000001
2020-09-18,4.2901299999999996
2020-09-24,1.5220500000000001
2020-10-01,1.96684
2020-10-08,1.6703299999999999
2020-10-16,1.6864000000000001
2020-10-23,2.1678800000000003
2020-10-27,1.6649500000000002
2020-11-06,2.26276
2020-11-13,2.32927
2020-11-20,2.6792300000000004
2020-12-04,2.39249
2020-12-31,2.2385
2021-01-08,1.88145
2021-01-15,1.75443
2021-01-21,2.00092
2021-01-28,1.80049
2021-02-05,1.81203
2021-02-11,1.7552499999999998
2021-02-17,1.80226
2021-02-25,2.08324
2021-03-03,1.80458
2021-03-10,1.91157
2021-03-19,1.7963200000000001
2021-08-13,0.2558777
2021-08-19,0.24027610000000002
2021-08-27,0.26099150000000004
2021-09-03,0.3011836
2021-10-01,0.7191219
2021-10-07,1.3261834000000001
2021-10-22,0.1829876
2021-10-27,1.1422552
2021-11-03,2.0377305000000003
2021-11-11,0.26117080000000004
2021-12-20,0.228532
2022-10-15,0.1752387
