date,uranium
YYYY-MM-DD,ppb
2014-12-07,1.35935
2015-02-07,1.6514499999999999
2015-02-19,1.95993
2015-03-16,1.35649
2015-04-19,1.05975
2015-05-02,0.70773
2015-05-11,0.8028200000000001
2015-05-24,0.7947700000000001
2015-06-02,0.42798
2015-06-18,0.36961
2015-07-02,0.44984999999999997
2015-07-15,0.55582
2015-08-02,0.76519
2015-08-09,0.7908900000000001
2015-10-04,0.8912100000000001
2015-10-13,0.8179000000000001
2015-10-26,0.9896
2015-11-09,1.11301
2015-11-23,1.13175
2015-12-09,1.1942300000000001
2015-12-30,1.18714
2016-01-08,1.22313
2016-01-18,1.23802
2016-01-28,1.17533
2016-02-12,1.1858
2016-02-21,1.24892
2016-03-09,1.21282
2016-03-24,1.2596399999999999
2016-03-31,1.23798
2016-04-08,1.11798
2016-04-21,0.98256
2016-05-02,1.060646752
2016-05-12,0.8671308661
2016-05-20,0.5880108840000001
2016-05-27,0.5680086336000001
2016-06-04,0.29807944000000003
2016-06-11,0.354159975
2016-06-17,0.30658
2016-06-27,0.35742999999999997
2016-07-08,0.51934
2016-07-15,0.56297
2016-07-22,0.56969
2016-07-29,0.67512
2016-08-05,0.52003
2016-08-12,0.72706
2016-08-19,0.7970299999999999
2016-08-26,0.7497199999999999
2016-08-27,0.7806299999999999
2016-09-02,0.62058
2016-09-09,0.7699400000000001
2016-09-16,0.85338
2016-09-23,0.8282499999999999
2016-09-30,0.8449099999999999
2016-10-12,0.9318899999999999
2016-10-19,0.9712
2016-10-27,0.9735
2016-11-03,1.06816
2016-11-12,1.06785
2016-11-23,1.09432
2016-12-04,1.15642
2016-12-19,1.1794200000000001
2017-02-01,1.25864
2017-03-19,1.21512
2017-04-12,0.93339
2017-04-30,0.8789199999999999
2017-05-11,0.61544
2017-05-30,0.39931
2017-06-15,0.41586999999999996
2017-06-24,0.35443
2017-06-30,0.42127
2017-07-13,0.33370999999999995
2017-07-30,0.4091
2017-08-25,0.77063
2017-09-14,0.85495
2017-09-27,0.9485699999999999
2017-10-14,0.97202
2017-10-23,1.00619
2017-11-03,1.11136
2017-11-16,1.1362700000000001
2017-12-19,1.15635
2018-01-06,1.16752
2018-01-26,1.18524
2018-03-03,1.30433
2018-03-04,1.08742
2018-03-17,1.28986
2018-05-07,0.60978
2018-05-25,0.36627
2018-06-08,0.41618
2018-06-15,0.35319999999999996
2018-06-25,0.54077
2018-07-11,0.49998
2018-07-15,0.61821
2018-08-10,0.8207200000000001
2018-08-17,0.85111
2018-08-24,0.79028
2018-09-07,0.84788
2018-09-14,0.91375
2018-09-21,0.8767
2018-10-05,0.6873
2018-10-12,0.78223
2018-10-18,0.84733
2018-10-25,0.8356600000000001
2018-11-02,0.88214
2018-11-10,0.9831099999999999
2018-11-17,1.1017000000000001
2019-03-18,1.25409
2019-03-30,1.3047300000000002
2019-04-18,1.13092
2019-05-02,0.9308
2019-05-08,0.8634
2019-05-31,0.73234
2019-06-05,0.44116
2019-06-11,0.39156
2019-06-21,0.38425
2019-06-27,0.00413
2019-07-05,0.0
2019-07-14,0.0
2019-07-19,0.01536
2019-07-26,0.00149
2019-08-02,0.06651
2019-08-09,0.46420999999999996
2019-08-16,0.5633900000000001
2019-08-23,0.6551800000000001
2019-08-30,0.9437099999999999
2019-09-06,1.0023600000000001
2019-09-13,0.8748100000000001
2019-09-20,0.9021800000000001
2019-09-27,0.9379500000000001
2019-10-04,1.0294
2019-10-11,1.1120700000000001
2019-10-19,1.11811
2019-10-25,1.24593
2019-11-03,1.33847
2019-11-08,1.2800500000000001
2019-11-15,1.2418500000000001
2019-11-22,1.2968899999999999
2019-12-04,1.24179
2019-12-12,1.33656
2019-12-20,1.3168099999999998
2020-01-08,1.3381399999999999
2020-01-15,1.38594
2020-01-21,1.30182
2020-01-28,1.36112
2020-02-11,1.36549
2020-02-20,1.44498
2020-03-01,1.4147599999999998
2020-03-11,1.40123
2020-03-17,1.36585
2020-04-01,1.00935
2020-04-09,1.3580800000000002
2020-04-14,1.28638
2020-04-24,1.03089
2020-04-28,1.18695
2020-05-14,0.57204
2020-05-22,0.49970000000000003
2020-05-29,0.39896
2020-06-05,0.36366999999999994
2020-06-12,0.52727
2020-06-19,0.5082
2020-06-26,0.44312999999999997
2020-07-02,0.55172
2020-07-10,0.49934
2020-07-17,0.56257
2020-07-23,0.65828
2020-07-30,0.65471
2020-08-07,0.7888499999999999
2020-08-14,0.91387
2020-08-20,0.86368
2020-08-27,0.90212
2020-09-03,0.80856
2020-09-11,0.9163699999999999
2020-09-18,0.87045
2020-09-24,1.03477
2020-10-01,0.94985
2020-10-08,1.03352
2020-10-16,1.04922
2020-10-23,1.15594
2020-10-27,1.22038
2020-11-06,1.1311499999999999
2020-11-13,1.18848
2020-11-20,1.14306
2020-12-04,1.28908
2020-12-31,1.2599
2021-01-08,1.2906300000000002
2021-01-15,1.32448
2021-01-21,1.31607
2021-01-28,1.3055700000000001
2021-02-05,1.2956100000000002
2021-02-11,1.25434
2021-02-17,1.2209
2021-02-25,1.2353
2021-03-03,1.20529
2021-03-10,1.20455
2021-03-19,1.18967
2021-03-25,1.3568
2021-03-30,1.34742
2021-04-07,1.2001
2021-04-14,1.08049
2021-05-17,0.50591
2021-05-28,0.41504
2021-06-04,0.35693
2021-06-11,0.43324
2021-06-18,0.47558999999999996
2021-06-24,0.45302000000000003
2021-07-02,0.48843
2021-07-09,0.50951
2021-07-15,0.62257
2021-07-23,0.48601
2021-07-30,0.59861
2021-08-06,0.70123
2021-08-13,0.7014856999999999
2021-08-19,0.6960719
2021-08-27,0.7322215
2021-09-03,0.7025902
2021-10-01,0.8471354
2021-10-07,0.8800764
2021-10-22,1.0187805
2021-10-27,1.045261
2021-11-03,1.0574200999999999
2021-11-11,1.0392007
2021-12-20,1.120918
2022-10-15,0.9494006
