date,barium
YYYY-MM-DD,ppb
2019-04-27,34.30068
2019-05-10,20.36704
2019-05-19,30.26847
2019-05-24,33.26505
2019-06-03,33.23363
2019-06-18,32.58525
2019-07-01,33.12401
2019-07-09,35.8455
2019-07-16,35.90547
2019-08-15,38.60114
2019-09-05,103.8278
2019-10-02,51.27359
2020-04-21,34.97999
2020-05-13,33.47151
2020-05-28,36.118320000000004
2020-06-10,32.28345
2020-06-24,33.38915
2020-07-08,92.81262999999998
2020-08-03,42.914339999999996
2020-08-26,43.48928
2020-09-29,44.162980000000005
2020-11-03,41.30727
2021-05-10,38.32624
2021-05-24,31.92478
2021-06-17,35.4560223
2021-06-30,40.8173443
2021-07-22,41.7708305
2021-08-20,42.3171526
2021-09-30,38.2509655
