date,nickel
YYYY-MM-DD,ppb
2019-04-27,10.572049999999999
2019-05-11,20.76622
2019-05-19,14.30677
2019-06-18,7.24033
2019-07-01,5.44253
2019-07-09,4.300800000000001
2019-07-16,3.7365399999999998
2019-08-13,4.30011
2019-09-05,4.49747
2019-10-02,6.4762699999999995
2020-04-21,6.754480000000001
2020-05-13,8.009739999999999
2020-05-28,6.853949999999999
2020-06-10,6.63452
2020-06-24,4.99154
2020-07-08,3.26497
2020-08-03,3.2566800000000002
2020-08-26,6.51949
2020-09-29,4.55771
2020-11-03,5.90075
2021-05-10,13.158399999999999
2021-05-24,6.32819
2021-06-17,4.7644192
2021-06-30,1.7301203
2021-07-22,1.5042529
2021-08-20,2.0158603
2021-09-30,1.6047057
