date,cadmium
YYYY-MM-DD,ppb
2016-08-05,0.05718
2016-08-12,0.10262
2016-08-19,0.0322
2016-08-26,0.01796
2016-09-02,0.02509
2016-09-09,0.010790000000000001
2016-09-16,0.01229
2016-10-01,0.0245
2016-10-12,0.00102
2016-10-19,0.009089999999999999
2016-10-27,0.00274
2016-11-03,0.011260000000000001
2016-11-12,0.00851
2017-06-16,0.00944
2017-08-04,0.006189999999999999
2017-08-25,0.00926
2017-09-27,0.01039
2017-10-05,0.00283
2017-10-12,0.02007
2017-10-13,0.015399999999999999
2017-10-24,0.0
2017-11-03,0.0
2017-11-15,7.999999999999999e-05
2018-05-25,0.00764
2018-06-09,0.0056300000000000005
2018-06-15,0.00784
2018-06-25,0.009349999999999999
2018-07-11,0.01168
2018-07-16,0.007339999999999999
2018-08-24,0.0189
2018-08-27,0.0034000000000000002
2019-06-23,0.0
2019-06-27,0.013730000000000001
2019-07-05,0.017589999999999998
2019-07-14,0.0
2019-07-19,0.0
2019-07-26,0.0
2019-08-02,0.00617
2019-08-09,0.00454
2019-08-16,0.0053100000000000005
2019-08-23,0.07312
2019-08-30,0.04746
2019-09-06,0.040029999999999996
2019-09-20,0.0103
2019-09-27,0.0
2019-10-04,0.0125
2020-03-01,0.0
2020-04-01,0.01687
2020-04-28,0.0
2020-05-22,0.0
2020-05-29,0.03414
2020-06-08,0.0
2020-06-12,0.0078
2020-06-19,0.0
2020-06-26,0.0
2020-07-02,0.01745
2020-07-10,0.01716
2020-07-17,0.0
2020-07-23,0.0
2020-07-30,0.0
2020-08-07,0.0
2020-08-14,0.0
2020-08-20,0.0
2020-08-27,0.00788
2020-09-03,0.006880000000000001
2020-09-11,0.0
2020-09-18,0.0
2020-09-24,0.0
2020-10-01,0.0
2020-10-08,0.03195
2020-10-16,0.0
2020-10-23,0.0
2020-11-06,0.0
2021-01-21,0.0
2021-02-17,0.00182
2021-03-10,0.00096
2021-04-14,0.0028
2021-05-19,0.0
2021-05-28,0.0025
2021-06-04,0.0
2021-06-11,0.0
2021-06-24,0.0
2021-07-09,0.0
2021-07-15,0.26727999999999996
2021-07-23,0.0
2021-07-30,0.0
2021-08-06,0.0038699999999999997
2021-08-13,0.0062824
2021-08-19,0.0109848
2021-08-27,0.0053229
2021-09-03,0.0077493
2021-10-01,0.0109129
2021-10-07,0.0119206
2021-10-22,0.0155779
2021-11-03,0.0129587
2021-11-11,0.005303499999999999
2021-12-20,0.0023981
