date,rubidium
YYYY-MM-DD,ppb
2019-04-27,0.97236
2019-05-10,0.82389
2019-05-19,0.72034
2019-05-24,0.72965
2019-06-03,0.7116899999999999
2019-06-18,0.72697
2019-07-01,0.7762
2019-07-09,0.72543
2019-07-16,0.6583899999999999
2019-08-15,0.73704
2019-09-05,0.70704
2019-10-02,0.7093700000000001
2020-05-28,0.65428
2020-06-10,0.67909
2020-07-08,0.69422
2020-08-04,0.66056
2020-08-26,0.65642
2020-09-29,0.56096
2020-11-03,0.6763399999999999
2021-05-10,1.12451
2021-05-24,1.28971
2021-06-17,0.6128548
2021-06-30,1.2730937
2021-07-22,0.6747955999999999
2021-08-20,0.6905616000000001
