date,copper
YYYY-MM-DD,ppb
2015-06-29,103.390932754
2015-07-08,15.9371003227
2015-07-13,35.353359987
2015-07-22,1.974592365
2015-08-03,36.9603472718
2015-08-17,1.6068340878
2015-08-24,62.6530337862
2015-10-21,621.46159
2015-11-01,29.96544
2015-11-09,1.5096100000000001
2015-11-17,145.27353
2015-11-23,292.84387
2015-12-03,5.22475
2015-12-14,188.82954
2015-12-22,200.21134
2015-12-28,226.06098
2016-01-04,243.27580999999998
2016-01-12,220.41235
2016-02-02,172.30374999999998
2016-02-15,213.13216
2016-02-23,337.86114
2016-02-29,428.17864999999995
2016-03-08,450.46824000000004
2016-03-15,427.80575
2016-03-21,330.45867999999996
2016-03-29,180.26250000000002
2016-04-05,55.230579999999996
2016-04-12,210.87364000000002
2016-04-19,778.02017
2016-04-25,5.70891
2016-05-03,4.05666
2016-05-11,79.0845
2016-05-17,91.03227000000001
2016-05-27,66.07019
2016-06-01,850.83888
2016-06-09,823.7447
2016-06-16,87.6867
2016-06-22,1065.70726
2016-06-29,554.88176
2016-07-08,1.7907699999999998
2016-07-15,7.35163
2016-07-22,1.09803
2016-07-29,1.2255099999999999
2016-08-05,1.09968
2016-08-12,18.85564
2016-08-19,11.83032
2016-08-26,34.88787
2016-09-02,56.55017
2016-09-09,0.39758000000000004
2016-09-16,2.2002099999999998
2016-09-23,18.49831
2016-10-01,42.56223
2016-10-12,9.35401
2016-10-19,2.19067
2016-10-21,151.64842
2016-10-27,37.78024
2016-11-03,2.77315
2016-11-12,4.85992
2016-11-22,148.63331
2016-11-29,289.04359
2016-12-06,178.11184999999998
2016-12-13,119.50295
2016-12-27,86.81984999999999
2017-01-03,1.09114
2017-01-17,244.07801
2017-01-24,589.37146
2017-01-31,129.90596
2017-02-07,271.83449
2017-02-15,232.49571
2017-02-21,1.64739
2017-02-28,681.08857
2017-03-09,768.8304700000001
2017-03-14,361.33812
2017-03-21,374.11490000000003
2017-03-28,237.62834
2017-04-04,190.88439999999997
2017-04-11,165.7006
2017-04-18,154.40841
2017-04-25,45.653819999999996
2017-05-02,65.39538
2017-05-09,7.77073
2017-05-16,77.68738
2017-05-23,11.18507
2017-05-30,63.84239
2017-06-01,108.85067
2017-06-16,175.81
2017-06-30,30.856720000000003
2017-07-30,3.3500400000000004
2017-08-25,1.78237
2017-09-14,2.37712
2017-09-27,3.79352
2017-10-10,67.31121
2017-10-14,1.7036699999999998
2017-10-17,2.58035
2017-10-23,1.77115
2017-10-24,355.73582999999996
2017-10-31,1.54944
2017-11-03,1.4361599999999999
2017-11-07,2.41331
2017-11-14,34.55155
2017-11-15,31.23096
2017-11-21,1.81292
2017-11-24,34.55155
2017-11-28,242.31952
2017-12-05,91.58138
2017-12-12,54.77299000000001
2017-12-19,387.37091
2017-12-26,45.17653
2018-01-02,1.38549
2018-01-09,74.13174
2018-01-16,129.24241999999998
2018-01-23,54.048790000000004
2018-01-30,214.84093000000001
2018-02-06,0.9337099999999999
2018-02-13,11.372230000000002
2018-02-20,103.81708
2018-02-27,89.02268
2018-03-06,285.33263999999997
2018-03-13,6.6735
2018-03-20,477.13828
2018-03-27,105.95489
2018-04-03,1.5127899999999999
2018-04-10,97.30458999999999
2018-04-17,216.79788
2018-04-24,2.3673
2018-05-01,100.05265
2018-05-25,174.95169
2018-06-09,2.2725999999999997
2018-06-15,57.89155
2018-06-25,27.189899999999998
2018-07-11,1.70798
2018-07-16,2.6551
2018-08-10,1.8121399999999999
2018-08-17,2.12037
2018-08-24,1.80152
2018-09-07,1.96237
2018-09-14,2.03117
2018-09-21,3.47747
2018-09-28,33.69294
2018-10-05,4.0748299999999995
2018-10-12,1.8798300000000001
2018-10-19,1.2179900000000001
2018-10-25,66.99942
2018-11-02,1.39547
2019-05-07,59.05915
2019-06-23,22.70326
2019-06-27,59.53642000000001
2019-07-05,9.504909999999999
2019-07-14,7.9393400000000005
2019-07-19,5.432670000000001
2019-07-26,3.84431
2019-08-02,4.55332
2019-08-09,3.54052
2019-08-16,17.36567
2019-08-23,40.58487
2019-08-30,33.47072
2019-09-06,35.4938
2019-09-13,5.936630000000001
2019-09-20,9.50451
2019-09-27,29.314269999999997
2019-10-04,65.85874
2019-10-11,46.09279
2019-10-19,80.27116
2020-05-22,57.60758
2020-05-29,46.919579999999996
2020-06-05,77.21914
2020-06-12,41.03471
2020-06-19,18.60609
2020-06-26,34.75359
2020-07-02,12.512369999999999
2020-07-10,24.904000000000003
2020-07-17,21.05616
2020-07-23,12.058580000000001
2020-07-30,11.30873
2020-08-07,12.629349999999999
2020-08-14,13.988510000000002
2020-08-20,14.67414
2020-08-27,12.659370000000001
2020-09-03,12.90111
2020-09-11,11.57707
2020-09-18,14.65739
2020-09-24,14.14761
2020-10-01,12.394300000000001
2020-10-08,11.984729999999999
2020-10-16,12.89923
2020-10-23,13.75705
2020-11-06,11.98396
2021-05-19,94.67653
2021-05-28,87.30883
2021-06-04,133.18576
2021-06-11,15.34267
2021-06-18,56.95107
2021-06-24,73.39141
2021-07-02,22.95796
2021-07-09,20.06129
2021-07-15,6.56008
2021-07-23,1.69549
2021-07-30,5.0618
2021-08-06,1.38361
2021-08-13,2.5013828
2021-08-19,3.6293449
2021-08-27,1.6544311
2021-09-03,2.5633973
2021-10-01,27.2055925
2021-10-07,2.3581775
2021-10-22,2.8105636
2022-10-15,39.2817815
