date,zirconium
YYYY-MM-DD,ppb
2020-06-02,0.17132000000000003
2020-06-16,0.2804
2020-06-30,0.18427
2020-07-14,0.24215
2020-07-21,0.23661000000000001
2020-07-29,0.20025
2020-08-04,0.18341
2020-08-12,0.17596
2020-08-19,0.26059
2020-08-24,0.16745
2020-09-01,0.17725000000000002
2020-09-10,0.17756
2020-09-14,0.16431
2020-09-23,0.21021
2020-09-29,0.16389
2020-10-05,0.17148
2020-10-13,0.18325999999999998
2020-10-20,0.17920999999999998
2020-10-28,0.17212000000000002
2020-11-03,0.1789
2020-11-10,0.18286
2020-11-19,0.29344
2020-12-03,0.25784999999999997
2021-01-06,0.26347
2021-02-19,0.16244999999999998
2021-03-09,0.12689
2021-04-05,0.21014000000000002
2021-04-28,0.19146
2021-05-04,0.20233
2021-05-13,0.23278
2021-05-18,0.17435
2021-05-27,0.27641
2021-06-02,0.1881
2021-06-08,0.04417
2021-06-10,0.0445
2021-06-16,0.037399999999999996
2021-06-22,0.015399999999999999
2021-07-01,0.022529999999999998
2021-07-07,0.023
2021-07-16,0.0172783
2021-07-20,0.0169282
2021-07-27,0.0081255
2021-08-04,0.0156805
2021-08-10,0.0150362
2021-08-17,0.0198429
2021-08-24,0.0427566
2021-08-31,0.0086531
2021-09-08,0.0583891
2021-09-27,0.0437879
2021-10-04,0.0094555
2021-10-15,0.0122097
2021-10-20,0.0048118
2021-10-28,0.0179119
2021-11-04,0.0
2021-11-08,0.0159131
2021-12-01,0.0109786
