date,titanium
YYYY-MM-DD,ppb
2019-04-27,0.0
2019-05-11,2.29414
2019-05-19,2.11872
2019-05-24,1.629
2019-06-03,1.8484500000000001
2019-06-18,2.05666
2019-07-01,2.6390400000000005
2019-07-09,1.4346
2019-07-16,1.84458
2019-08-13,0.0
2019-09-05,1.78053
2019-10-02,2.11292
2020-05-13,1.52841
2020-05-28,1.83055
2020-06-10,0.05263
2020-06-24,1.5709300000000002
2020-07-08,0.38289999999999996
2020-08-03,0.6952800000000001
2020-08-26,1.45317
2020-09-29,1.66526
2020-11-03,1.4371500000000001
2021-05-10,3.70741
2021-05-24,2.35493
2021-06-17,0.4373767
2021-06-30,0.5963518
2021-07-22,0.5803123
2021-08-20,0.9872348
2021-09-30,0.5652060999999999
