date,copper
YYYY-MM-DD,ppb
2014-12-07,0.6335000000000001
2015-02-07,1.4330699999999998
2015-02-19,53.27227
2015-03-16,0.57541
2015-04-19,0.67326
2015-05-02,0.73141
2015-05-11,0.40751000000000004
2015-05-24,0.57531
2015-06-02,0.43384
2015-06-18,0.42091999999999996
2015-07-02,0.32223
2015-07-15,0.30617
2015-08-02,0.7014900000000001
2015-08-09,0.6434
2015-10-04,0.30009
2015-10-13,0.25442
2015-11-09,0.31833
2015-11-23,0.18825999999999998
2015-12-09,0.26372
2015-12-30,0.33141
2016-01-08,0.2508
2016-01-18,0.31864000000000003
2016-01-28,0.22991
2016-02-12,0.19879999999999998
2016-02-21,0.13867000000000002
2016-03-09,0.3372
2016-03-24,0.5239
2016-03-31,0.17239000000000002
2016-04-08,0.52775
2016-04-21,0.38936
2016-05-02,0.49165091639999997
2016-05-12,1.1236440544
2016-05-20,2.158929663
2016-05-27,1.7475572861999997
2016-06-04,2.3097440112
2016-06-11,1.7693699492000001
2016-06-17,0.9400799999999999
2016-06-27,0.21017999999999998
2016-07-08,0.52738
2016-07-15,0.46799
2016-07-22,0.17015
2016-07-29,0.14357999999999999
2016-08-05,0.14916000000000001
2016-08-12,0.22582000000000002
2016-08-19,0.12506
2016-08-26,0.28596
2016-09-02,0.22311999999999999
2016-09-09,0.0
2016-09-16,0.0
2016-09-23,0.00499
2016-09-30,0.0
2016-10-12,0.73339
2016-10-19,2.60602
2016-10-27,0.32134999999999997
2016-11-03,0.59316
2016-11-12,0.48432000000000003
2016-11-23,1.6562999999999999
2016-12-04,0.37992
2017-02-01,0.22252999999999998
2017-03-19,0.07913999999999999
2017-04-12,0.37095
2017-04-30,0.30229
2017-05-11,0.30872
2017-05-14,1.06542
2017-05-30,0.56118
2017-06-15,0.23799
2017-06-30,0.44715
2017-07-13,0.24095
2017-07-30,0.33639
2017-08-25,0.22914
2017-09-14,0.7868200000000001
2017-09-27,0.20099
2017-10-14,0.26706
2017-10-23,8.563469999999999
2017-11-03,0.6421
2017-11-16,92.14373
2018-03-04,0.6588499999999999
2018-03-17,2.40612
2019-03-21,0.93424
2019-03-30,0.7555099999999999
2019-04-18,1.45111
2019-05-02,0.9673900000000001
2019-05-08,0.93302
2019-05-31,1.84225
2019-06-05,2.23046
2019-06-11,1.54364
2019-06-21,1.66895
2019-06-27,0.9591700000000001
2019-07-05,0.9344399999999999
2019-07-14,1.14638
2019-07-19,0.8182699999999999
2019-07-26,0.62222
2019-08-02,2.15747
2019-08-09,1.5867600000000002
2019-08-16,0.87435
2019-08-23,0.8866400000000001
2019-08-30,17.97747
2019-09-06,29.83082
2019-09-13,1.44264
2019-09-20,0.51797
2019-09-27,2.03103
2019-10-04,0.7474999999999999
2019-10-11,6.45826
2019-10-19,1.15838
2020-02-11,1.77538
2020-02-20,0.9544900000000001
2020-03-01,1.05104
2020-03-11,2.44529
2020-03-17,1.2581600000000002
2020-04-03,2.08222
2020-04-09,1.04107
2020-04-14,0.8536699999999999
2020-04-24,0.81777
2020-04-28,0.77491
2020-05-14,0.83414
2020-05-22,0.6086199999999999
2020-05-29,0.7721
2020-06-05,0.8290200000000001
2020-06-12,1.4005500000000002
2020-06-19,0.9549000000000001
2020-06-26,1.2144599999999999
2020-07-02,1.3425599999999998
2020-07-10,0.5619500000000001
2020-07-17,0.61215
2020-07-23,0.87832
2020-07-30,1.6448099999999999
2020-08-07,5.45426
2020-08-14,1.10417
2020-08-20,0.81119
2020-08-27,1.0219
2020-09-03,2.3291999999999997
2020-09-11,2.86858
2020-09-18,2.2268
2020-09-24,2.42865
2020-10-01,1.339
2020-10-08,1.18766
2020-10-16,3.06785
2020-10-23,2.3483799999999997
2020-10-27,0.75654
2020-11-06,2.37364
2020-11-13,1.77438
2020-11-20,1.46353
2020-12-04,1.6721
2020-12-31,1.80808
2021-01-08,1.4466599999999998
2021-01-15,1.5515599999999998
2021-01-21,1.2310599999999998
2021-01-28,10.48312
2021-02-05,10.99605
2021-02-11,11.35669
2021-02-17,13.27558
2021-02-25,19.32313
2021-03-03,11.73681
2021-03-10,13.74673
2021-03-19,11.55516
2021-08-13,0.9101417
2021-08-19,1.1215022
2021-08-27,0.6355386000000001
2021-09-03,1.8903389000000002
2021-10-01,3.1252306
2021-10-07,1.3993367
2021-10-22,0.8243975000000001
2021-10-27,4.987938
2021-11-03,7.4071672
2021-11-11,1.474414
2021-12-20,0.9709426999999999
2022-10-15,0.3777317
