date,cadmium
YYYY-MM-DD,ppb
2019-05-30,0.008660000000000001
2019-06-12,0.0
2019-06-19,0.0
2019-06-29,0.0
2019-07-15,0.01075
2019-07-18,0.00851
2019-07-24,0.004739999999999999
2019-07-30,0.0
2019-08-06,0.0
2019-08-14,0.0020900000000000003
2019-08-21,0.0
2020-01-15,7e-05
2020-02-08,0.0
2020-02-18,0.09159
2020-03-05,0.0
2020-03-18,0.00966
2020-03-30,0.0
2020-08-30,0.00761
2020-09-10,0.0
2020-09-18,0.0
2020-09-28,0.0
2020-10-06,0.0
2020-10-16,0.04048
2020-10-23,0.0
2020-10-30,0.0
2020-11-06,0.0
2020-11-14,0.01558
